TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	4420	54	74	0	0	ASCRP3006593	ASCRP3006593	8627.21	3045.52	7.044857e+001	7.603834e+000	130	20	5.699033e+000	0	0	0	0	0	0	73.0127	1	1	48.2044	20.5135
DATA	4421	54	75	0	0	ASCRP3005824	ASCRP3005824	8652.69	3045.34	8.334844e+001	8.809969e+000	146	22	4.725729e+000	0	0	0	0	0	0	86.6063	1	1	48.5334	21.7586
DATA	4422	54	76	1028	1	(+)E1A_r60_n9	E1A_r60_n9	8678	3045.42	7.179953e+000	2.935071e+000	67	19.5	3.379577e+000	0	0	0	0	0	0	7.48213	1	0	47.8731	19.3077
DATA	4423	54	77	0	0	ASCRP3010142	ASCRP3010142	8703.26	3045.4	5.679796e+001	6.348807e+000	120	19	5.612486e+000	0	0	0	0	0	0	59.3788	1	1	51.0895	20
DATA	4424	54	78	0	0	ASCRP3004232	ASCRP3004232	8728.73	3045.72	5.975404e+001	6.610219e+000	121	19	5.223918e+000	0	0	0	0	0	0	62.6944	1	1	48.8603	20.5313
DATA	4425	54	79	0	0	ASCRP3008467	ASCRP3008467	8754.06	3045.52	4.905171e+002	4.913244e+001	577.5	21	4.567534e+000	0	0	0	0	0	0	516.699	1	1	49.5074	21.0645
DATA	4426	54	80	0	0	ASCRP3011839	ASCRP3011839	8779.65	3045.68	2.850329e+000	2.802982e+000	58	20	5.115892e+000	0	0	0	0	0	0	-1.24722	0	0	48.2044	21.1212
DATA	4427	54	81	0	0	A_23_P252748	NM_007152	8804.67	3045.5	1.899875e+001	3.375224e+000	80	19.5	3.010064e+000	0	0	0	0	0	0	20.1969	1	1	65	19.1875
DATA	4428	54	82	0	0	ASCRP3001098	ASCRP3001098	8830.78	3044.74	1.962202e+001	3.398429e+000	77.5	21	5.545466e+000	0	0	0	0	0	0	20.9723	1	1	40.6843	21.4071
DATA	4429	55	1	0	0	ASCRP3008353	ASCRP3008353	6760.31	3052.34	3.556480e+001	4.526138e+000	96	21	5.233043e+000	0	0	0	0	0	0	37.6754	1	1	48.5334	21.0851
DATA	4430	55	2	0	0	ASCRP3005579	ASCRP3005579	6785.27	3053.3	6.044856e+001	6.668342e+000	121	19.5	5.741177e+000	0	0	0	0	0	0	63.6748	1	1	47.2035	21.3056
DATA	4431	55	3	0	0	ASCRP3003785	ASCRP3003785	6810.8	3052.63	2.894126e+000	2.844962e+000	59	20	4.771820e+000	0	0	0	0	0	0	3.03265	1	0	49.1849	21.2973
DATA	4432	55	4	0	0	ASCRP3006217	ASCRP3006217	6836.5	3052.5	3.791423e+002	3.802073e+001	418	20	6.086498e+000	0	0	0	0	0	0	395.388	1	1	57.5363	21.5
DATA	4433	55	5	0	0	ASCRP3000592	ASCRP3000592	6862.07	3052.51	6.719489e+001	7.301299e+000	126	20	5.118443e+000	0	0	0	0	0	0	69.7722	1	1	48.5334	19.9615
DATA	4434	55	6	0	0	ASCRP3007201	ASCRP3007201	6887.44	3052.73	5.798768e+000	2.925236e+000	64	19.5	5.157761e+000	0	0	0	0	0	0	5.99795	1	0	50.7771	19.9412
DATA	4435	55	7	0	0	ASCRP3002511	ASCRP3002511	6912.89	3052.56	1.866131e+001	3.429319e+000	78	23	6.314815e+000	0	0	0	0	0	0	19.2357	1	1	52.0157	22.4242
DATA	4436	55	8	0	0	A_23_P57306	NM_005441	6938.11	3052.5	1.112848e+001	3.093042e+000	69	21	5.364760e+000	0	0	0	0	0	0	11.436	1	0	56.9804	20.2258
DATA	4437	55	9	0	0	ASCRP3009449	ASCRP3009449	6963.7	3052.53	1.542079e+001	3.279077e+000	72.5	19	5.057333e+000	0	0	0	0	0	0	15.8035	1	1	51.0895	19.3125
DATA	4438	55	10	0	0	ASCRP3011411	ASCRP3011411	6988.93	3052.64	1.710116e+002	1.734543e+001	230.5	20	5.055750e+000	0	0	0	0	0	0	174.839	1	1	48.5334	19.6818
DATA	4439	55	11	0	0	ASCRP3004500	ASCRP3004500	7014.43	3052.52	2.955879e+000	2.915162e+000	61	20	4.875014e+000	0	0	0	0	0	0	2.25408	0	0	43.7019	20.1081
DATA	4440	55	12	0	0	ASCRP3003946	ASCRP3003946	7039.94	3052.73	2.154363e+001	3.622331e+000	80	20	4.873591e+000	0	0	0	0	0	0	21.9403	1	1	49.5074	19.7576
DATA	4441	55	13	0	0	ASCRP3000930	ASCRP3000930	7065.05	3052.69	3.644149e+001	4.667474e+000	96.5	19	5.977471e+000	0	0	0	0	0	0	37.0569	1	1	49.8279	19.2143
DATA	4442	55	14	0	0	ASCRP3008400	ASCRP3008400	7090.49	3052.67	1.932061e+001	3.501432e+000	79	19.5	4.985163e+000	0	0	0	0	0	0	19.6219	1	1	47.8731	19.5
DATA	4443	55	15	0	0	ASCRP3003672	ASCRP3003672	7115.83	3052.73	1.152330e+001	3.142112e+000	70	21	5.378172e+000	0	0	0	0	0	0	11.6908	1	0	49.5074	21.4839
DATA	4444	55	16	0	0	AS_circRNA_control204	AS_circRNA_control204	7141.49	3053.07	1.213616e+002	1.248384e+001	181	20	4.658943e+000	0	0	0	0	0	0	123.018	1	1	47.8731	19.4667
DATA	4445	55	17	0	0	ASCRP3003286	ASCRP3003286	7166.48	3052.61	2.976894e+000	2.927444e+000	57.5	19	3.474015e+000	0	0	0	0	0	0	-1.04822	0	0	47.8731	18.9286
DATA	4446	55	18	0	0	ASCRP3008228	ASCRP3008228	7192.11	3052.5	4.581365e+000	2.964397e+000	62.5	18	4.595148e+000	0	0	0	0	0	0	4.63907	1	0	65	18.6538
DATA	4447	55	19	0	0	ASCRP3011310	ASCRP3011310	7217.5	3052.5	1.781049e+001	3.428568e+000	77	20	4.554541e+000	0	0	0	0	0	0	18.0294	1	1	57.5363	20.3793
DATA	4448	55	20	0	0	ASCRP3001393	ASCRP3001393	7243	3053	1.619185e+002	1.645486e+001	224.5	23	5.165227e+000	0	0	0	0	0	0	163.874	1	1	46.8651	21.7097
DATA	4449	55	21	0	0	ASCRP3001886	ASCRP3001886	7268.5	3052.58	1.850846e+001	3.465832e+000	77	20	4.451974e+000	0	0	0	0	0	0	18.7322	1	1	49.8279	20.1515
DATA	4450	55	22	0	0	ASCRP3004608	ASCRP3004608	7293.8	3052.96	5.472003e+001	6.207132e+000	113	22	5.803289e+000	0	0	0	0	0	0	55.3837	1	1	46.8651	21.3333
DATA	4451	55	23	0	0	ASCRP3002280	ASCRP3002280	7319.57	3052.2	3.414560e+001	4.498921e+000	94	22.5	4.696316e+000	0	0	0	0	0	0	34.569	1	1	51.0895	22.1538
DATA	4452	55	24	0	0	ASCRP3004165	ASCRP3004165	7344.56	3052.79	2.159448e+001	3.638810e+000	80	21	4.867175e+000	0	0	0	0	0	0	21.8665	1	1	49.8279	21.4242
DATA	4453	55	25	0	0	ASCRP3013085	ASCRP3013085	7369.82	3052.64	1.482602e+001	3.281731e+000	75	18.5	4.347320e+000	0	0	0	0	0	0	15.0181	1	1	47.8731	18.9375
DATA	4454	55	26	0	0	ASCRP3001271	ASCRP3001271	7395.12	3052.64	2.428470e+001	3.802933e+000	83.5	19	3.508446e+000	0	0	0	0	0	0	24.6091	1	1	46.5243	18.9667
DATA	4455	55	27	0	0	ASCRP3011457	ASCRP3011457	7420.71	3052.59	2.974645e+000	2.925233e+000	59	19	4.625154e+000	0	0	0	0	0	0	-0.268318	0	0	48.5334	19.2727
DATA	4456	55	28	0	0	ASCRP3006245	ASCRP3006245	7446	3052.54	2.332904e+003	2.333087e+002	2410	20	4.279232e+000	0	0	0	0	0	0	2366.31	1	1	55.8519	19.6129
DATA	4457	55	29	0	0	ASCRP3004113	ASCRP3004113	7471.5	3052.5	2.971625e+000	2.927013e+000	60	20	5.480485e+000	0	0	0	0	0	0	1.69175	0	0	57.5363	19.9643
DATA	4458	55	30	0	0	ASCRP3003071	ASCRP3003071	7496.79	3052.71	1.668514e+001	3.363763e+000	79	19	5.378328e+000	0	0	0	0	0	0	16.9416	1	1	46.1809	19.0938
DATA	4459	55	31	0	0	ASCRP3007388	ASCRP3007388	7522.56	3052.78	2.968502e+000	2.933961e+000	63	18	4.173328e+000	0	0	0	0	0	0	2.98709	0	0	48.8603	18
DATA	4460	55	32	0	0	Negative028	Negative028	7547.58	3052.57	6.537992e+000	2.989889e+000	67	22	5.845508e+000	0	0	0	0	0	0	6.64587	1	0	57.5363	22.4783
DATA	4461	55	33	0	0	ASCRP3011620	ASCRP3011620	7572.76	3052.47	2.965171e+000	2.915915e+000	59	21.5	4.077553e+000	0	0	0	0	0	0	-0.10761	0	0	49.5074	21.1667
DATA	4462	55	34	0	0	ASCRP3011433	ASCRP3011433	7598.46	3052.84	6.584825e+002	6.591272e+001	736.5	21	4.558579e+000	0	0	0	0	0	0	670.045	1	1	51.0895	20.7742
DATA	4463	55	35	0	0	ASCRP3005120	ASCRP3005120	7623.81	3052.52	1.810748e+001	3.429805e+000	78	19.5	6.022563e+000	0	0	0	0	0	0	18.4358	1	1	49.8279	19.7333
DATA	4464	55	36	0	0	ASCRP3013362	ASCRP3013362	7649.21	3052.88	2.258896e+002	2.277583e+001	289.5	19.5	4.811863e+000	0	0	0	0	0	0	230.087	1	1	47.5395	19.8667
DATA	4465	55	37	0	0	ASCRP3009203	ASCRP3009203	7674.63	3052.73	1.387273e+001	3.223901e+000	75	21	5.859708e+000	0	0	0	0	0	0	14.1374	1	0	50.1463	21.5185
DATA	4466	55	38	0	0	ASCRP3004274	ASCRP3004274	7699.94	3052.79	4.440325e+001	5.308326e+000	103.5	21	5.485613e+000	0	0	0	0	0	0	45.2694	1	1	52.0157	21.3333
DATA	4467	55	39	0	0	ASCRP3007464	ASCRP3007464	7725.5	3052.71	1.209213e+002	1.243682e+001	182	18	3.638290e+000	0	0	0	0	0	0	123.331	1	1	50.4627	19.3478
DATA	4468	55	40	0	0	ASCRP3008238	ASCRP3008238	7750.84	3052.89	1.132359e+002	1.169071e+001	176	20.5	4.422525e+000	0	0	0	0	0	0	115.531	1	1	50.4627	20.6111
DATA	4469	55	41	0	0	ASCRP3000042	ASCRP3000042	7776.12	3052.68	2.484557e+001	3.823133e+000	86	21	5.201071e+000	0	0	0	0	0	0	25.358	1	1	49.5074	20.3636
DATA	4470	55	42	0	0	ASCRP3011583	ASCRP3011583	7801.63	3053	3.430405e+003	3.430528e+002	3559	20	6.263540e+000	0	0	0	0	0	0	3501.98	1	1	48.5334	19.9429
DATA	4471	55	43	0	0	ASCRP3013152	ASCRP3013152	7827.14	3052.72	7.330244e+000	2.995324e+000	68	22	3.852437e+000	0	0	0	0	0	0	7.48528	1	0	48.5334	21.2143
DATA	4472	55	44	0	0	ASCRP3002211	ASCRP3002211	7852.42	3052.57	4.920241e+000	2.945011e+000	65.5	21	3.530003e+000	0	0	0	0	0	0	5.02539	1	0	57.5363	20.5667
DATA	4473	55	45	0	0	ASCRP3008775	ASCRP3008775	7877.89	3052.49	1.001245e+001	3.070941e+000	71.5	21	5.018904e+000	0	0	0	0	0	0	10.2281	1	0	47.8731	21.4242
DATA	4474	55	46	0	0	ASCRP3007500	ASCRP3007500	7903.36	3053.07	2.952091e+000	2.904907e+000	62	19	3.766306e+000	0	0	0	0	0	0	1.06017	0	0	45.835	19.5667
DATA	4475	55	47	0	0	ASCRP3006178	ASCRP3006178	7928.84	3052.75	7.274359e+000	2.992456e+000	68	22	4.464970e+000	0	0	0	0	0	0	7.43218	1	0	48.5334	22.3103
DATA	4476	55	48	0	0	ASCRP3007928	ASCRP3007928	7954.52	3053.08	2.237699e+001	3.665116e+000	84	22	4.157511e+000	0	0	0	0	0	0	22.8623	1	1	48.5334	21.8519
DATA	4477	55	49	0	0	ASCRP3004827	ASCRP3004827	7979.4	3052.77	3.139831e+002	3.153218e+001	378	22	5.425864e+000	0	0	0	0	0	0	320.809	1	1	50.4627	21.76
DATA	4478	55	50	0	0	ASCRP3002504	ASCRP3002504	8004.83	3052.85	2.951692e+000	2.902660e+000	54	19.5	5.508147e+000	0	0	0	0	0	0	-6.83148	0	0	49.8279	18.9444
DATA	4479	55	51	0	0	ASCRP3001382	ASCRP3001382	8030.31	3052.77	9.133994e+001	9.584146e+000	152	20	3.598433e+000	0	0	0	0	0	0	93.3195	1	1	51.4001	19.4444
DATA	4480	55	52	0	0	ASCRP3006976	ASCRP3006976	8055.45	3052.68	2.951940e+000	2.906312e+000	61	20	4.881940e+000	0	0	0	0	0	0	1.43746	0	0	49.8279	20.6
DATA	4481	55	53	0	0	ASCRP3001094	ASCRP3001094	8081.13	3052.41	8.339288e+000	3.020426e+000	68	19	4.067376e+000	0	0	0	0	0	0	8.51925	1	0	49.8279	18.8919
DATA	4482	55	54	0	0	ASCRP3002672	ASCRP3002672	8106.28	3052.83	1.672979e+002	1.697986e+001	225	19.5	4.695169e+000	0	0	0	0	0	0	170.884	1	1	49.1849	20.2692
DATA	4483	55	55	0	0	ASCRP3000154	ASCRP3000154	8131.57	3052.73	7.090095e+000	2.988934e+000	67	20	5.072382e+000	0	0	0	0	0	0	7.2416	1	0	49.8279	20.2941
DATA	4484	55	56	0	0	ASCRP3000967	ASCRP3000967	8157.45	3053	1.422777e+001	3.233755e+000	75	20	5.028617e+000	0	0	0	0	0	0	14.5302	1	0	48.5334	19.5294
DATA	4485	55	57	0	0	ASCRP3004164	ASCRP3004164	8182.68	3052.55	8.402336e+000	3.023046e+000	67	21.5	4.099942e+000	0	0	0	0	0	0	8.58097	1	0	49.1849	20.9286
DATA	4486	55	58	0	0	ASCRP3013545	ASCRP3013545	8208.07	3052.87	2.953189e+000	2.904132e+000	59	19	5.740097e+000	0	0	0	0	0	0	-2.41752	0	0	46.8651	20.2222
DATA	4487	55	59	0	0	A_23_P213661	NM_015216	8233.46	3052.58	4.921553e+000	2.945413e+000	66	19.5	5.672606e+000	0	0	0	0	0	0	5.02606	1	0	47.5395	20.4615
DATA	4488	55	60	0	0	ASCRP3012682	ASCRP3012682	8258.71	3052.69	2.034786e+003	2.034993e+002	2133.5	20	5.368257e+000	0	0	0	0	0	0	2078.08	1	1	51.4001	20.5455
DATA	4489	55	61	0	0	Negative060	Negative060	8284.35	3052.75	2.952618e+000	2.903571e+000	57	20	4.391616e+000	0	0	0	0	0	0	-2.77711	0	0	46.1809	19.4375
DATA	4490	55	62	0	0	ASCRP3000230	ASCRP3000230	8309.64	3053.25	4.121113e+001	5.041044e+000	102	21	4.125934e+000	0	0	0	0	0	0	42.0979	1	1	47.8731	21.24
DATA	4491	55	63	0	0	ASCRP3009931	ASCRP3009931	8335.21	3052.53	4.778286e+001	5.590592e+000	110.5	21	5.287743e+000	0	0	0	0	0	0	48.828	1	1	49.5074	22.0909
DATA	4492	55	64	0	0	ASCRP3007104	ASCRP3007104	8360.4	3052.85	9.722055e+001	1.014572e+001	162	20	5.095524e+000	0	0	0	0	0	0	99.3796	1	1	48.5334	21.0333
DATA	4493	55	65	0	0	ASCRP3009178	ASCRP3009178	8385.83	3052.69	1.161332e+001	3.123723e+000	72	21	4.857070e+000	0	0	0	0	0	0	11.877	1	0	47.8731	21.3448
DATA	4494	55	66	0	0	ASCRP3004576	ASCRP3004576	8411.67	3052.91	1.857930e+001	3.442521e+000	79.5	21	5.445676e+000	0	0	0	0	0	0	19.0124	1	1	49.5074	21.1538
DATA	4495	55	67	0	0	ASCRP3002670	ASCRP3002670	8436.69	3052.66	1.704542e+001	3.360346e+000	78	23	4.700492e+000	0	0	0	0	0	0	17.4558	1	1	48.5334	22.1935
DATA	4496	55	68	0	0	ASCRP3003130	ASCRP3003130	8462.13	3052.86	1.047257e+001	3.077090e+000	71.5	22.5	5.761758e+000	0	0	0	0	0	0	10.7342	1	0	50.1463	21.8824
DATA	4497	55	69	0	0	ASCRP3005926	ASCRP3005926	8487.49	3052.65	4.437208e+001	5.295514e+000	105	22	5.397319e+000	0	0	0	0	0	0	45.5296	1	1	46.5243	21.1481
DATA	4498	55	70	0	0	ASCRP3002748	ASCRP3002748	8512.58	3052.57	2.935439e+000	2.886729e+000	60	20	3.785764e+000	0	0	0	0	0	0	0.177649	0	0	57.5363	19.9643
DATA	4499	55	71	0	0	ASCRP3000391	ASCRP3000391	8538.01	3052.81	3.062934e+001	4.205996e+000	91	18	4.588216e+000	0	0	0	0	0	0	31.513	1	1	46.8651	19.8621
DATA	4500	55	72	0	0	ASCRP3005044	ASCRP3005044	8563.62	3052.8	4.309982e+000	2.909702e+000	65	18.5	5.498531e+000	0	0	0	0	0	0	4.44188	1	0	49.1849	19.9231
DATA	4501	55	73	0	0	ASCRP3000609	ASCRP3000609	8588.83	3052.65	2.117609e+001	3.568341e+000	83	21.5	4.830578e+000	0	0	0	0	0	0	21.8662	1	1	47.5395	22.1
DATA	4502	55	74	0	0	Negative057	Negative057	8614.64	3052.77	2.914084e+000	2.865678e+000	52.5	19	6.378651e+000	0	0	0	0	0	0	-6.76368	0	0	48.5334	20.5172
DATA	4503	55	75	0	0	ASCRP3009345	ASCRP3009345	8640.26	3052.6	2.769064e+001	3.979779e+000	89	22	6.492637e+000	0	0	0	0	0	0	28.729	1	1	48.5334	22.1842
DATA	4504	55	76	0	0	ASCRP3011346	ASCRP3011346	8665.58	3052.97	2.898711e+000	2.850559e+000	59	21	4.220603e+000	0	0	0	0	0	0	-0.266498	0	0	48.8603	21.0357
DATA	4505	55	77	0	0	ASCRP3009896	ASCRP3009896	8690.59	3052.72	1.044539e+002	1.082506e+001	165	19	3.735600e+000	0	0	0	0	0	0	109.007	1	1	48.8603	18.7083
DATA	4506	55	78	0	0	ASCRP3013607	ASCRP3013607	8716.12	3052.46	2.879730e+000	2.831894e+000	56	19	4.015567e+000	0	0	0	0	0	0	-4.93873	0	0	50.4627	19.7647
DATA	4507	55	79	0	0	A_23_P148798	NM_015984	8741.74	3052.26	2.868585e+000	2.820934e+000	52	20	3.667948e+000	0	0	0	0	0	0	-8.06639	0	0	50.1463	20.4231
DATA	4508	55	80	0	0	ASCRP3008617	ASCRP3008617	8766.58	3052.57	5.112456e+000	2.855400e+000	66	20.5	5.325836e+000	0	0	0	0	0	0	5.3971	1	0	57.5363	21.6176
DATA	4509	55	81	0	0	ASCRP3009774	ASCRP3009774	8792.46	3052.61	4.596645e+000	2.833477e+000	65.5	19.5	4.033766e+000	0	0	0	0	0	0	4.87568	1	0	49.8279	20.0667
DATA	4510	55	82	0	0	ASCRP3002692	ASCRP3002692	8817.53	3052.97	6.078061e+000	2.847467e+000	67	20	3.536695e+000	0	0	0	0	0	0	6.47971	1	0	48.5334	20.2609
DATA	4511	56	1	0	0	ASCRP3012122	ASCRP3012122	6772.91	3059.83	1.132180e+001	3.027779e+000	71.5	22	5.173298e+000	0	0	0	0	0	0	11.9569	1	0	46.8651	21.6279
DATA	4512	56	2	0	0	ASCRP3009729	ASCRP3009729	6798.5	3060.38	8.725465e+001	9.171020e+000	148.5	19	4.572945e+000	0	0	0	0	0	0	91.6383	1	1	47.8731	20.6129
DATA	4513	56	3	0	0	ASCRP3011012	ASCRP3011012	6823.5	3060	1.062066e+001	3.029991e+000	69	20	5.029647e+000	0	0	0	0	0	0	11.0994	1	0	54.1152	20.8788
DATA	4514	56	4	0	0	Negative060	Negative060	6849.38	3060	2.899103e+000	2.850945e+000	54	19.5	5.974819e+000	0	0	0	0	0	0	-2.11072	0	0	48.5334	20.5385
DATA	4515	56	5	0	0	ASCRP3012724	ASCRP3012724	6874.65	3059.91	7.997499e+000	2.972227e+000	65	20	4.485904e+000	0	0	0	0	0	0	8.28542	1	0	49.1849	20.04
DATA	4516	56	6	0	0	ASCRP3010453	ASCRP3010453	6900.11	3060.28	2.921806e+000	2.873271e+000	56	20	5.500367e+000	0	0	0	0	0	0	-1.91784	0	0	47.8731	20.9375
DATA	4517	56	7	0	0	ASCRP3006198	ASCRP3006198	6925.48	3060.08	2.318127e+002	2.335982e+001	302	21	7.273340e+000	0	0	0	0	0	0	238.482	1	1	49.8279	22.4828
DATA	4518	56	8	0	0	ASCRP3008735	ASCRP3008735	6950.5	3060	3.205538e+000	2.908786e+000	62	18	4.805836e+000	0	0	0	0	0	0	3.28825	1	0	54.1152	18.8966
DATA	4519	56	9	0	0	ASCRP3013583	ASCRP3013583	6976.51	3059.69	2.947654e+000	2.898689e+000	51.5	20	4.365776e+000	0	0	0	0	0	0	-7.25486	0	0	48.5334	19.32
DATA	4520	56	10	0	0	ASCRP3008161	ASCRP3008161	7001.44	3060.03	1.954238e+003	1.954454e+002	2006	21.5	4.774270e+000	0	0	0	0	0	0	1994.91	1	1	48.5334	21.8571
DATA	4521	56	11	0	0	ASCRP3012784	ASCRP3012784	7026.86	3060.16	4.890527e+000	2.951747e+000	63	20	4.234683e+000	0	0	0	0	0	0	4.98245	1	0	47.5395	19.6944
DATA	4522	56	12	0	0	ASCRP3004373	ASCRP3004373	7052.3	3059.99	4.423956e+000	2.949205e+000	61	20	4.965689e+000	0	0	0	0	0	0	4.49956	1	0	49.1849	20.5161
DATA	4523	56	13	0	0	ASCRP3012392	ASCRP3012392	7077.63	3060.04	1.149623e+002	1.186127e+001	177	20	6.251133e+000	0	0	0	0	0	0	116.76	1	1	48.2044	20.08
DATA	4524	56	14	0	0	ASCRP3004362	ASCRP3004362	7103.27	3059.99	2.521526e+001	3.860678e+000	83	21	5.509991e+000	0	0	0	0	0	0	25.5791	1	1	47.2035	21.88
DATA	4525	56	15	0	0	ASCRP3013140	ASCRP3013140	7128.41	3060.12	3.818681e+000	2.951116e+000	61	19	4.917942e+000	0	0	0	0	0	0	3.87005	1	0	49.5074	19.1154
DATA	4526	56	16	0	0	ASCRP3000363	ASCRP3000363	7153.82	3060.29	1.025827e+002	1.066811e+001	161.5	20	4.723643e+000	0	0	0	0	0	0	103.882	1	1	47.2035	20.2069
DATA	4527	56	17	0	0	ASCRP3004960	ASCRP3004960	7179.35	3060.11	5.324903e+001	6.077902e+000	108	19	4.391600e+000	0	0	0	0	0	0	53.8929	1	1	49.5074	18.3846
DATA	4528	56	18	0	0	ASCRP3007227	ASCRP3007227	7204.45	3060.35	2.981010e+000	2.931491e+000	53	18	4.188302e+000	0	0	0	0	0	0	-4.99339	0	0	48.5334	18.5517
DATA	4529	56	19	0	0	ASCRP3002527	ASCRP3002527	7230.26	3060.03	6.796022e+000	3.009893e+000	64	22.5	4.363406e+000	0	0	0	0	0	0	6.87367	1	0	49.1849	22.1563
DATA	4530	56	20	0	0	ASCRP3009392	ASCRP3009392	7255.41	3060.1	2.600583e+002	2.617065e+001	319	21	4.186537e+000	0	0	0	0	0	0	262.996	1	1	49.8279	20.7931
DATA	4531	56	21	0	0	ASCRP3000666	ASCRP3000666	7281.07	3060.01	1.145184e+001	3.148183e+000	70	20.5	4.165238e+000	0	0	0	0	0	0	11.5813	1	0	46.8651	20.2778
DATA	4532	56	22	0	0	ASCRP3002977	ASCRP3002977	7306.26	3060.18	2.981780e+000	2.936527e+000	60	22	4.597417e+000	0	0	0	0	0	0	1.60262	0	0	48.2044	21.6071
DATA	4533	56	23	0	0	ASCRP3004370	ASCRP3004370	7331.69	3059.99	1.685511e+002	1.710816e+001	230	20	5.400921e+000	0	0	0	0	0	0	170.51	1	1	47.2035	20.7931
DATA	4534	56	24	0	0	A_23_P87238	NM_006512	7357.09	3060.1	6.360999e+000	2.999049e+000	65	18.5	5.279361e+000	0	0	0	0	0	0	6.43665	1	0	46.8651	19.3529
DATA	4535	56	25	0	0	ASCRP3008818	ASCRP3008818	7382.44	3060.03	2.218558e+001	3.674989e+000	81.5	18	4.031628e+000	0	0	0	0	0	0	22.4574	1	1	48.5334	18.2333
DATA	4536	56	26	1028	1	(+)E1A_r60_a97	E1A_r60_a97	7407.74	3060.39	2.978190e+000	2.931712e+000	60	19	4.378167e+000	0	0	0	0	0	0	1.34123	0	0	47.5395	19.1563
DATA	4537	56	27	0	0	A_23_P58132	NM_004310	7433.48	3059.95	1.048633e+002	1.088723e+001	164	19	4.239446e+000	0	0	0	0	0	0	106.241	1	1	48.5334	19.4828
DATA	4538	56	28	0	0	ASCRP3007614	ASCRP3007614	7458.69	3060.21	1.801258e+002	1.824867e+001	242	20	4.797435e+000	0	0	0	0	0	0	182.573	1	1	48.8603	20.8462
DATA	4539	56	29	0	0	ASCRP3004286	ASCRP3004286	7484.19	3060.03	1.232957e+002	1.267162e+001	183.5	20	4.906766e+000	0	0	0	0	0	0	125.038	1	1	49.1849	19.1724
DATA	4540	56	30	0	0	ASCRP3005177	ASCRP3005177	7509.5	3060.24	7.371969e+001	7.930275e+000	132	20.5	5.673188e+000	0	0	0	0	0	0	74.7984	1	1	48.5334	19.7667
DATA	4541	56	31	0	0	ASCRP3010376	ASCRP3010376	7534.99	3060.09	2.670050e+003	2.670210e+002	2794.5	21	5.057820e+000	0	0	0	0	0	0	2710.62	1	1	46.8651	20.3077
DATA	4542	56	32	0	0	ASCRP3007150	ASCRP3007150	7560.44	3060.21	1.076566e+001	3.111915e+000	71	21	4.821013e+000	0	0	0	0	0	0	10.9349	1	0	49.1849	20.6296
DATA	4543	56	33	0	0	ASCRP3011899	ASCRP3011899	7585.62	3060.22	1.622700e+001	3.339060e+000	76	21	4.198054e+000	0	0	0	0	0	0	16.4907	1	1	48.8603	21.9032
DATA	4544	56	34	0	0	ASCRP3003217	ASCRP3003217	7611.15	3060.08	1.542652e+001	3.299521e+000	76	21	5.527193e+000	0	0	0	0	0	0	15.6856	1	1	46.8651	20.3704
DATA	4545	56	35	0	0	ASCRP3013604	ASCRP3013604	7636.54	3060.23	2.964553e+000	2.915308e+000	58	19.5	5.604186e+000	0	0	0	0	0	0	-2.3098	0	0	48.2044	20.2
DATA	4546	56	36	0	0	ASCRP3000767	ASCRP3000767	7661.86	3060.13	2.462027e+002	2.479211e+001	315	20	4.234214e+000	0	0	0	0	0	0	250.577	1	1	47.8731	20
DATA	4547	56	37	0	0	AS_circRNA_control209	AS_circRNA_control209	7687.42	3060.1	1.224176e+002	1.258347e+001	184	23	5.331998e+000	0	0	0	0	0	0	124.648	1	1	49.8279	22.2593
DATA	4549	56	39	0	0	ASCRP3004437	ASCRP3004437	7737.85	3059.93	4.913558e+000	2.951446e+000	64	20	3.343747e+000	0	0	0	0	0	0	5.00711	1	0	46.8651	19.7742
DATA	4550	56	40	0	0	ASCRP3006048	ASCRP3006048	7763.51	3060.13	2.958501e+000	2.918002e+000	62	20	4.976072e+000	0	0	0	0	0	0	2.28804	0	0	47.2035	20.1935
DATA	4551	56	41	0	0	Negative015	Negative015	7789	3060	2.957563e+000	2.908434e+000	55	20.5	5.102715e+000	0	0	0	0	0	0	-4.9824	0	0	65	19.4474
DATA	4552	56	42	0	0	ASCRP3009910	ASCRP3009910	7814.35	3060.11	7.753232e+000	3.009330e+000	68	21	5.690248e+000	0	0	0	0	0	0	7.9077	1	0	49.5074	20.0741
DATA	4553	56	43	0	0	ASCRP3002084	ASCRP3002084	7839.5	3060	1.830203e+001	3.435212e+000	78	22	4.112039e+000	0	0	0	0	0	0	18.671	1	1	54.1152	21.8621
DATA	4554	56	44	0	0	A_23_P122216	NM_002317	7864.87	3060.28	3.806788e+001	4.789614e+000	100	21	4.244846e+000	0	0	0	0	0	0	38.8405	1	1	45.835	21.2647
