TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	1053	13	69	0	0	ASCRP3005004	ASCRP3005004	2137.83	2744.47	3.077551e+001	4.514535e+000	95	21	4.430830e+000	0	0	0	0	0	0	30.8975	1	1	47.5395	20.9677
DATA	1054	13	70	0	0	ASCRP3003557	ASCRP3003557	2163.38	2745.35	7.507781e+000	3.402569e+000	70	21	5.690332e+000	0	0	0	0	0	0	7.50183	1	0	47.5395	21.1892
DATA	1055	13	71	0	0	ASCRP3000241	ASCRP3000241	2188.53	2744.58	4.654052e+001	5.726071e+000	111	21	5.958440e+000	0	0	0	0	0	0	46.265	1	1	49.8279	21.3243
DATA	1056	13	72	0	0	ASCRP3001008	ASCRP3001008	2214.01	2744.94	3.194691e+001	4.631219e+000	95	18.5	4.570002e+000	0	0	0	0	0	0	31.5957	1	1	47.5395	19.5278
DATA	1057	13	73	0	0	Negative032	Negative032	2239.41	2744.66	3.426793e+000	3.371024e+000	62.5	18.5	5.806505e+000	0	0	0	0	0	0	-0.0213301	0	0	48.5334	19.4737
DATA	1058	13	74	0	0	ASCRP3011750	ASCRP3011750	2264.96	2744.91	1.713006e+001	3.797607e+000	80	21	6.273858e+000	0	0	0	0	0	0	16.7599	1	1	46.8651	21.1935
DATA	1059	13	75	0	0	ASCRP3009445	ASCRP3009445	2290.24	2744.39	1.638131e+002	1.673219e+001	216.5	19	4.312273e+000	0	0	0	0	0	0	159.364	1	1	47.5395	18.9355
DATA	1060	13	76	0	0	ASCRP3000701	ASCRP3000701	2315.69	2745	3.390095e+001	4.820852e+000	94.5	19	3.666966e+000	0	0	0	0	0	0	32.7987	1	1	47.2035	19.087
DATA	1061	13	77	0	0	ASCRP3012997	ASCRP3012997	2340.78	2744.45	3.504847e+000	3.447808e+000	63	22	4.694825e+000	0	0	0	0	0	0	-0.984649	0	0	49.5074	21.6
DATA	1062	13	78	0	0	ASCRP3000319	ASCRP3000319	2366.55	2745.18	2.020651e+001	4.013409e+000	81	22	4.969364e+000	0	0	0	0	0	0	19.3234	1	1	47.5395	20.8621
DATA	1063	13	79	0	0	ASCRP3002781	ASCRP3002781	2392.09	2744.35	1.599248e+001	3.838641e+000	75	20	3.618629e+000	0	0	0	0	0	0	15.1971	1	0	46.1809	19.7647
DATA	1064	13	80	0	0	ASCRP3012971	ASCRP3012971	2417.37	2745.22	2.333390e+002	2.359637e+001	286	19.5	3.788998e+000	0	0	0	0	0	0	220.47	1	1	46.5243	19.3529
DATA	1065	13	81	0	0	A_23_P218608	NM_015904	2442.81	2744.49	2.710717e+001	4.452607e+000	88	20	5.797577e+000	0	0	0	0	0	0	25.4472	1	1	47.2035	21.5313
DATA	1066	13	82	0	0	ASCRP3012573	ASCRP3012573	2468.17	2745.17	7.775610e+001	8.549060e+000	136	19	4.889023e+000	0	0	0	0	0	0	72.5639	1	1	45.4864	20.0465
DATA	1067	14	1	0	0	ASCRP3002063	ASCRP3002063	423.382	2751.76	6.992751e+001	7.701557e+000	128.5	22	5.527942e+000	0	0	0	0	0	0	71.8512	1	1	49.1849	21.6744
DATA	1068	14	2	0	0	ASCRP3009880	ASCRP3009880	448.722	2751.68	7.818043e+001	8.459160e+000	136	22.5	5.611057e+000	0	0	0	0	0	0	80.2534	1	1	50.7771	21.9706
DATA	1069	14	3	0	0	ASCRP3004252	ASCRP3004252	474.418	2751.57	3.046744e+001	4.442118e+000	88	25	6.128956e+000	0	0	0	0	0	0	31.2541	1	1	65	23.8889
DATA	1070	14	4	0	0	ASCRP3002136	ASCRP3002136	499.582	2751.57	6.815115e+000	3.304976e+000	63.5	19.5	4.765951e+000	0	0	0	0	0	0	6.98819	1	0	57.5363	20.1667
DATA	1071	14	5	0	0	ASCRP3011841	ASCRP3011841	525.088	2751.61	2.330816e+002	2.353151e+001	294	20	3.245189e+000	0	0	0	0	0	0	238.96	1	1	57.259	19.7188
DATA	1072	14	6	0	0	ASCRP3001355	ASCRP3001355	550.514	2752.13	1.591904e+002	1.624433e+001	223	21	5.076685e+000	0	0	0	0	0	0	163.201	1	1	47.8731	21.9091
DATA	1073	14	7	0	0	ASCRP3009282	ASCRP3009282	576.143	2751.79	3.658285e+001	4.882398e+000	95	19	4.271058e+000	0	0	0	0	0	0	37.5184	1	1	49.5074	20.625
DATA	1074	14	8	0	0	ASCRP3008683	ASCRP3008683	601.215	2752.18	5.857904e+001	6.690371e+000	122	22	3.887646e+000	0	0	0	0	0	0	60.1023	1	1	45.4864	21.7
DATA	1075	14	9	0	0	ASCRP3012422	ASCRP3012422	626.568	2751.93	1.898989e+001	3.746551e+000	78.5	21	4.214974e+000	0	0	0	0	0	0	19.4982	1	1	48.8603	21.1379
DATA	1076	14	10	0	0	ASCRP3000368	ASCRP3000368	652.284	2752.09	6.409809e+001	7.176249e+000	122	19	3.965057e+000	0	0	0	0	0	0	65.8694	1	1	48.8603	19.3103
DATA	1077	14	11	0	0	ASCRP3008065	ASCRP3008065	677.694	2751.67	4.850300e+001	5.823669e+000	107.5	21	4.969909e+000	0	0	0	0	0	0	49.8989	1	1	48.2044	20.7
DATA	1078	14	12	0	0	ASCRP3000340	ASCRP3000340	702.714	2752.21	1.587451e+001	3.590020e+000	75.5	21	4.285450e+000	0	0	0	0	0	0	16.3483	1	0	47.2035	21.0714
DATA	1079	14	13	0	0	ASCRP3011231	ASCRP3011231	728.348	2751.57	1.177528e+001	3.424179e+000	71	23	5.541631e+000	0	0	0	0	0	0	12.1442	1	0	47.5395	22.25
DATA	1080	14	14	0	0	ASCRP3008767	ASCRP3008767	753.553	2752.11	6.224113e+001	7.003682e+000	126	22	5.263712e+000	0	0	0	0	0	0	64.2733	1	1	48.8603	20.96
DATA	1081	14	15	0	0	ASCRP3003845	ASCRP3003845	779.114	2751.74	2.055086e+001	3.808236e+000	80	18	4.332751e+000	0	0	0	0	0	0	21.2556	1	1	46.5243	19.0909
DATA	1082	14	16	0	0	ASCRP3012670	ASCRP3012670	804.5	2752	2.360942e+003	2.361159e+002	2385	22	5.737305e+000	0	0	0	0	0	0	2445.65	1	1	49.8279	21.6667
DATA	1083	14	17	0	0	ASCRP3010058	ASCRP3010058	830	2751.77	1.757364e+003	1.757655e+002	1820	21	4.964389e+000	0	0	0	0	0	0	1823.53	1	1	48.2044	21
DATA	1084	14	18	0	0	ASCRP3011175	ASCRP3011175	855.366	2751.93	2.004167e+001	3.767660e+000	83	20	4.126688e+000	0	0	0	0	0	0	20.8312	1	1	47.5395	20.6207
DATA	1085	14	19	0	0	ASCRP3007638	ASCRP3007638	880.569	2751.9	9.162511e+001	9.700238e+000	154	21	4.605432e+000	0	0	0	0	0	0	95.4015	1	1	48.2044	21.72
DATA	1086	14	20	0	0	ASCRP3002715	ASCRP3002715	906.093	2751.93	1.364506e+001	3.459565e+000	74	19	5.988160e+000	0	0	0	0	0	0	14.2329	1	0	54.4085	20.4839
DATA	1087	14	21	0	0	ASCRP3005851	ASCRP3005851	931.387	2752.15	4.401044e+001	5.425902e+000	105	21	3.971049e+000	0	0	0	0	0	0	45.9874	1	1	48.8603	21
DATA	1088	14	22	0	0	ASCRP3013143	ASCRP3013143	956.718	2752.23	5.974663e+001	6.762521e+000	124	20.5	4.972076e+000	0	0	0	0	0	0	62.5428	1	1	47.2035	20.8077
DATA	1089	14	23	0	0	A_23_P58132	NM_004310	982.208	2752.19	4.387347e+002	4.398727e+001	517	19	4.008041e+000	0	0	0	0	0	0	460.107	1	1	47.5395	19.5758
DATA	1090	14	24	0	0	ASCRP3001497	ASCRP3001497	1007.37	2752.32	6.453546e+001	7.184124e+000	122	21.5	5.018414e+000	0	0	0	0	0	0	67.7984	1	1	47.8731	20.9063
DATA	1091	14	25	0	0	ASCRP3005497	ASCRP3005497	1033	2752	3.626711e+001	4.804120e+000	96	21	5.682702e+000	0	0	0	0	0	0	38.1714	1	1	54.9904	20.3103
DATA	1092	14	26	0	0	ASCRP3012194	ASCRP3012194	1058.5	2752	4.864481e+001	5.792680e+000	113	21	6.030347e+000	0	0	0	0	0	0	51.2884	1	1	54.1152	22.0714
DATA	1093	14	27	0	0	ASCRP3004166	ASCRP3004166	1083.49	2752.07	2.744590e+002	2.762493e+001	353	21	5.056124e+000	0	0	0	0	0	0	289.853	1	1	47.8731	20.5758
DATA	1094	14	28	0	0	ASCRP3005023	ASCRP3005023	1109.13	2752.35	3.460701e+001	4.669511e+000	97.5	22	5.912237e+000	0	0	0	0	0	0	36.6065	1	1	46.1809	21.7273
DATA	1095	14	29	0	0	ASCRP3003894	ASCRP3003894	1134.5	2752	6.087337e+000	3.188472e+000	68	20	3.241760e+000	0	0	0	0	0	0	6.44958	1	0	54.1152	19.8649
DATA	1096	14	30	66	-1	(-)3xSLv1	NegativeControl	1160.08	2752.1	3.176867e+000	3.125166e+000	58	22	5.147750e+000	0	0	0	0	0	0	-4.70125	0	0	46.8651	21.359
DATA	1097	14	31	0	0	ASCRP3001136	ASCRP3001136	1185.53	2751.94	9.408291e+000	3.259393e+000	73	21.5	5.267554e+000	0	0	0	0	0	0	9.99745	1	0	44.0646	21.3333
DATA	1098	14	32	0	0	ASCRP3010440	ASCRP3010440	1210.86	2751.89	3.762280e+001	4.885430e+000	100.5	20	3.257806e+000	0	0	0	0	0	0	40.0319	1	1	45.835	20.5517
DATA	1099	14	33	0	0	ASCRP3001423	ASCRP3001423	1236.5	2752	3.164231e+000	3.112735e+000	61	21	4.463315e+000	0	0	0	0	0	0	-0.380564	0	0	54.1152	22.2759
DATA	1100	14	34	0	0	ASCRP3002558	ASCRP3002558	1261.7	2752.03	3.626261e+003	3.626394e+002	3938	21	4.668367e+000	0	0	0	0	0	0	3867.4	1	1	46.1809	21.3571
DATA	1101	14	35	0	0	ASCRP3005836	ASCRP3005836	1287.22	2752.01	8.804456e+000	3.228543e+000	70.5	21	4.858790e+000	0	0	0	0	0	0	9.39942	1	0	49.1849	21.2941
DATA	1102	14	36	0	0	ASCRP3005770	ASCRP3005770	1312.64	2752.36	6.111765e+002	6.119640e+001	698	20	6.123110e+000	0	0	0	0	0	0	653.016	1	1	47.8731	20.3226
DATA	1103	14	37	0	0	ASCRP3010172	ASCRP3010172	1337.92	2752.1	1.354661e+001	3.384119e+000	76	20	2.731300e+000	0	0	0	0	0	0	14.4854	1	0	46.8651	19.72
DATA	1104	14	38	0	0	ASCRP3004654	ASCRP3004654	1363.13	2752.25	3.150590e+000	3.099317e+000	54	20	3.700044e+000	0	0	0	0	0	0	-9.72613	0	0	48.2044	19.0968
DATA	1105	14	39	0	0	ASCRP3000580	ASCRP3000580	1388.8	2752.17	3.149019e+000	3.097771e+000	62	20	3.825714e+000	0	0	0	0	0	0	-0.0621967	0	0	45.835	20.5938
DATA	1106	14	40	0	0	A_23_P49878	NM_019013	1413.86	2752.21	7.927040e+001	8.510458e+000	146	22.5	4.733835e+000	0	0	0	0	0	0	84.8843	1	1	47.2035	21.0667
DATA	1107	14	41	0	0	ASCRP3004446	ASCRP3004446	1439.56	2752.03	3.275185e+001	4.506960e+000	99	22	4.829869e+000	0	0	0	0	0	0	35.0788	1	1	48.5334	21.5926
DATA	1108	14	42	0	0	ASCRP3008783	ASCRP3008783	1464.74	2752.23	5.763120e+001	6.542120e+000	124	19.5	5.160948e+000	0	0	0	0	0	0	61.726	1	1	48.2044	19.6538
DATA	1109	14	43	0	0	ASCRP3002158	ASCRP3002158	1490.5	2752	1.942944e+004	1.942946e+003	20814	21	4.494897e+000	0	0	0	0	0	0	20807.8	1	1	54.1152	20.9118
DATA	1110	14	44	0	0	ASCRP3012766	ASCRP3012766	1515.5	2752.03	6.940031e+001	7.599829e+000	138	19.5	7.397499e+000	0	0	0	0	0	0	74.302	1	1	48.5334	21.9667
DATA	1111	14	45	0	0	ASCRP3011233	ASCRP3011233	1541.18	2751.96	1.240090e+001	3.337662e+000	75	22.5	6.054108e+000	0	0	0	0	0	0	13.2707	1	0	46.8651	23.1563
DATA	1112	14	46	0	0	ASCRP3005445	ASCRP3005445	1566.35	2751.93	2.561089e+001	4.021608e+000	89	18	3.889882e+000	0	0	0	0	0	0	27.3901	1	1	49.1849	18.2581
DATA	1113	14	47	0	0	ASCRP3008559	ASCRP3008559	1591.5	2752	8.748978e+004	8.748979e+003	94053	22	1.070154e+001	0	0	0	0	1	0	93492.7	1	1	54.1152	25.3611
DATA	1114	14	48	0	0	ASCRP3001819	ASCRP3001819	1617.37	2752.13	1.062123e+002	1.106614e+001	174	21	6.909080e+000	0	0	0	0	0	0	113.385	1	1	47.5395	22.1538
DATA	1115	14	49	0	0	ASCRP3011217	ASCRP3011217	1642.37	2752.13	5.373099e+001	6.208164e+000	118	19	2.212969e+000	0	0	0	0	0	0	57.2942	1	1	47.5395	18.4783
DATA	1116	14	50	0	0	ASCRP3000652	ASCRP3000652	1668.01	2752.14	3.165571e+000	3.114054e+000	61	20	4.584331e+000	0	0	0	0	0	0	-1.64832	0	0	46.8651	20.1333
DATA	1117	14	51	0	0	ASCRP3013462	ASCRP3013462	1693.5	2752	1.269946e+004	1.269950e+003	13558	22.5	5.438438e+000	0	0	0	0	0	0	13502.8	1	1	54.1152	22.3125
DATA	1118	14	52	0	0	ASCRP3013344	ASCRP3013344	1718.56	2752.41	9.482073e+001	9.983474e+000	162.5	23	4.276756e+000	0	0	0	0	0	0	100.647	1	1	47.5395	21.8276
DATA	1119	14	53	0	0	ASCRP3000739	ASCRP3000739	1744.26	2752.39	1.443474e+002	1.477021e+001	215	22	4.723611e+000	0	0	0	0	0	0	152.925	1	1	47.5395	21
DATA	1120	14	54	0	0	ASCRP3011331	ASCRP3011331	1769.79	2752.5	5.819813e+000	3.190158e+000	69	20	5.348500e+000	0	0	0	0	0	0	6.15277	1	0	45.835	20.1613
DATA	1121	14	55	0	0	ASCRP3009383	ASCRP3009383	1795.18	2752.15	2.412842e+001	3.962911e+000	91	21	4.615542e+000	0	0	0	0	0	0	25.4514	1	1	46.8651	20.3548
DATA	1122	14	56	0	0	ASCRP3006683	ASCRP3006683	1820.5	2752	4.666579e+001	5.631001e+000	113	22	5.656933e+000	0	0	0	0	0	0	49.1045	1	1	54.1152	22.6176
DATA	1123	14	57	0	0	ASCRP3013419	ASCRP3013419	1845.92	2752.12	5.507546e+002	5.516602e+001	644.5	21	4.992063e+000	0	0	0	0	0	0	578.011	1	1	47.5395	21.9
DATA	1124	14	58	0	0	ASCRP3011172	ASCRP3011172	1871.5	2752	1.183924e+001	3.382644e+000	74.5	21	4.592888e+000	0	0	0	0	0	0	12.3899	1	0	54.1152	21.1935
DATA	1125	14	59	0	0	ASCRP3005717	ASCRP3005717	1896.5	2752.35	9.189170e+001	9.723206e+000	155	21.5	5.444716e+000	0	0	0	0	0	0	95.8832	1	1	57.5363	22.0833
DATA	1126	14	60	0	0	CUST_1_PI418767722	NM_002107	1921.8	2752.48	6.888925e+002	6.896298e+001	776	19.5	3.004701e+000	0	0	0	0	0	0	716.548	1	1	52.3208	19.4375
DATA	1127	14	61	0	0	ASCRP3010418	ASCRP3010418	1947.53	2752.45	3.251873e+000	3.203018e+000	64.5	21	4.304478e+000	0	0	0	0	0	0	1.67263	0	0	49.8279	20.8378
DATA	1128	14	62	0	0	ASCRP3008873	ASCRP3008873	1972.94	2752.48	2.492683e+002	2.513270e+001	311	21	5.535675e+000	0	0	0	0	0	0	257.483	1	1	50.4627	21.0571
DATA	1129	14	63	0	0	ASCRP3010656	ASCRP3010656	1998.42	2752.43	1.197717e+001	3.437658e+000	76	23	5.219228e+000	0	0	0	0	0	0	12.3259	1	0	57.5363	23.6286
DATA	1130	14	64	0	0	ASCRP3001406	ASCRP3001406	2023.3	2752.34	3.604848e+001	4.843276e+000	99	20	5.591522e+000	0	0	0	0	0	0	36.9569	1	1	48.5334	21.3438
DATA	1131	14	65	0	0	ASCRP3008976	ASCRP3008976	2049.09	2752.39	1.687594e+001	3.660146e+000	80	20	3.744634e+000	0	0	0	0	0	0	17.2303	1	1	57.259	20.0882
DATA	1132	14	66	0	0	ASCRP3000616	ASCRP3000616	2074.44	2752.53	2.684413e+002	2.704154e+001	336	18	4.255926e+000	0	0	0	0	0	0	272.932	1	1	50.4627	19.375
DATA	1133	14	67	0	0	ASCRP3004672	ASCRP3004672	2099.62	2752.5	5.535795e+003	5.535892e+002	5537.5	20	4.821650e+000	0	0	0	0	0	0	5604.03	1	1	48.5334	19.4103
DATA	1134	14	68	0	0	ASCRP3013246	ASCRP3013246	2125.25	2752.37	7.094965e+001	7.820981e+000	134	21.5	4.660427e+000	0	0	0	0	0	0	71.4951	1	1	49.1849	20.6429
DATA	1135	14	69	0	0	ASCRP3012931	ASCRP3012931	2150.5	2752.35	2.467966e+001	4.125711e+000	87	22	5.092267e+000	0	0	0	0	0	0	24.7537	1	1	57.5363	21.7419
DATA	1136	14	70	0	0	ASCRP3005589	ASCRP3005589	2176.1	2752.2	1.377945e+001	3.596809e+000	75	19	6.039088e+000	0	0	0	0	0	0	13.7532	1	0	46.8651	21
DATA	1137	14	71	0	0	ASCRP3004796	ASCRP3004796	2201.06	2752.27	5.999586e+001	6.865964e+000	121	21	5.974923e+000	0	0	0	0	0	0	59.5906	1	1	46.5243	21.4595
DATA	1138	14	72	0	0	ASCRP3010485	ASCRP3010485	2226.76	2752.4	3.411353e+000	3.355836e+000	62	18	5.508183e+000	0	0	0	0	0	0	-1.63206	0	0	46.5243	19.2308
DATA	1139	14	73	0	0	ASCRP3011519	ASCRP3011519	2252.37	2752.36	8.114090e+001	8.787489e+000	142	21	7.623391e+000	0	0	0	0	0	0	79.7561	1	1	48.8603	21.7667
DATA	1140	14	74	0	0	ASCRP3001953	ASCRP3001953	2277.78	2752.49	1.332255e+001	3.643959e+000	76	20	4.865841e+000	0	0	0	0	0	0	13.0255	1	0	49.1849	19.4688
DATA	1141	14	75	1028	1	(+)E1A_r60_n9	E1A_r60_n9	2303	2752.46	7.089139e+000	3.483117e+000	70	18.5	4.586094e+000	0	0	0	0	0	0	6.89345	1	0	55.8519	18.75
DATA	1142	14	76	0	0	ASCRP3003574	ASCRP3003574	2328.31	2752.34	1.549736e+002	1.587226e+001	212	22	5.565995e+000	0	0	0	0	0	0	149.853	1	1	48.5334	21.1379
DATA	1143	14	77	0	0	ASCRP3000698	ASCRP3000698	2353.81	2752.07	9.219394e+001	9.843533e+000	152	22	5.343326e+000	0	0	0	0	0	0	88.6321	1	1	46.8651	22.3636
DATA	1144	14	78	0	0	Negative027	Negative027	2379.42	2752.43	3.526490e+000	3.469099e+000	59	21	5.315031e+000	0	0	0	0	0	0	-4.01632	0	0	57.5363	21.4118
DATA	1145	14	79	0	0	ASCRP3002250	ASCRP3002250	2404.63	2752.57	6.794433e+002	6.803386e+001	708.5	19	3.929700e+000	0	0	0	0	0	0	645.735	1	1	49.1849	18.9063
DATA	1146	14	80	0	0	ASCRP3001149	ASCRP3001149	2429.83	2752.59	8.854721e+000	3.619772e+000	70	20	4.648534e+000	0	0	0	0	0	0	8.36598	1	0	49.1849	20.4375
DATA	1147	14	81	0	0	ASCRP3005708	ASCRP3005708	2455.42	2752.43	3.589780e+000	3.531443e+000	62.5	20	8.196921e+000	0	0	0	0	0	0	0.228708	0	0	57.5363	22.6875
DATA	1148	14	82	0	0	ASCRP3009853	ASCRP3009853	2481.42	2752.19	3.355280e+001	4.887446e+000	93	21	5.597078e+000	0	0	0	0	0	0	31.3087	1	1	42.9674	21.7761
DATA	1149	15	1	0	0	ASCRP3011094	ASCRP3011094	410.724	2758.87	4.448136e+001	5.497079e+000	103.5	21	5.898833e+000	0	0	0	0	0	0	45.6688	1	1	48.8603	21.1005
DATA	1150	15	2	0	0	ASCRP3002010	ASCRP3002010	436.2	2759.43	7.903575e+002	7.910188e+001	858	19	6.684664e+000	0	0	0	0	0	0	810.432	1	1	50.4627	21.5517
DATA	1151	15	3	0	0	ASCRP3012879	ASCRP3012879	461.609	2758.77	1.317476e+001	3.494147e+000	70.5	22.5	5.756497e+000	0	0	0	0	0	0	13.4997	1	0	44.7812	21.8824
DATA	1152	15	4	0	0	ASCRP3007703	ASCRP3007703	487	2759.28	1.444373e+001	3.545908e+000	73	22	4.866166e+000	0	0	0	0	0	0	14.7902	1	0	47.8731	22.7097
DATA	1153	15	5	0	0	ASCRP3013610	ASCRP3013610	512.583	2758.63	3.292524e+000	3.240245e+000	57	20.5	4.597236e+000	0	0	0	0	0	0	0.94124	0	0	47.5395	21.3235
DATA	1154	15	6	0	0	ASCRP3012830	ASCRP3012830	537.972	2759.03	4.076788e+001	5.207073e+000	102	21	3.981564e+000	0	0	0	0	0	0	41.7334	1	1	46.8651	21.6216
DATA	1155	15	7	0	0	ASCRP3008208	ASCRP3008208	563.662	2758.62	2.761268e+001	4.255856e+000	85	19	4.899734e+000	0	0	0	0	0	0	28.2743	1	1	47.5395	20.3103
DATA	1156	15	8	0	0	ASCRP3007804	ASCRP3007804	588.625	2759.07	3.292417e+002	3.308296e+001	397	19	4.457779e+000	0	0	0	0	0	0	337.233	1	1	48.5334	20.7778
DATA	1157	15	9	0	0	ASCRP3010351	ASCRP3010351	614.056	2758.74	5.544076e+000	3.282502e+000	64	22	4.122646e+000	0	0	0	0	0	0	5.68242	1	0	47.2035	21.0606
DATA	1158	15	10	1028	1	(+)E1A_r60_a104	E1A_r60_a104	639.4	2759.07	7.027683e+000	3.308553e+000	67	20	4.834291e+000	0	0	0	0	0	0	7.20814	1	0	49.1849	20.7037
DATA	1159	15	11	0	0	A_23_P142849	NM_005168	664.797	2758.62	1.442631e+001	3.537260e+000	75	20	4.071439e+000	0	0	0	0	0	0	14.8121	1	0	46.5243	19.9375
DATA	1160	15	12	0	0	Negative008	Negative008	690.263	2759.26	6.083546e+002	6.092096e+001	683	21	4.762837e+000	0	0	0	0	0	0	625.225	1	1	49.5074	21.2692
DATA	1161	15	13	0	0	ASCRP3004462	ASCRP3004462	715.729	2758.64	1.688487e+002	1.718957e+001	231	21	5.080858e+000	0	0	0	0	0	0	173.767	1	1	46.8651	20.9744
DATA	1162	15	14	0	0	ASCRP3007641	ASCRP3007641	741	2759.46	5.369881e+001	6.260502e+000	117	22	6.190198e+000	0	0	0	0	0	0	55.3281	1	1	55.8519	21.0625
DATA	1163	15	15	0	0	ASCRP3011705	ASCRP3011705	766.324	2758.79	5.259785e+001	6.163663e+000	110	19	3.893621e+000	0	0	0	0	0	0	54.2799	1	1	46.5243	19.4688
DATA	1164	15	16	0	0	ASCRP3008484	ASCRP3008484	791.892	2759.2	1.916129e+001	3.737188e+000	77	20	4.138465e+000	0	0	0	0	0	0	19.8032	1	1	47.8731	19.7576
DATA	1165	15	17	0	0	CUST_8_PI418767722	NM_021009	817	2759.06	3.286758e+002	3.302331e+001	395	20.5	4.728502e+000	0	0	0	0	0	0	340.243	1	1	51.7088	20.6111
DATA	1166	15	18	0	0	ASCRP3006788	ASCRP3006788	842.619	2759.25	6.292476e+001	7.058506e+000	125	20	5.275653e+000	0	0	0	0	0	0	65.2479	1	1	51.4001	21.7586
DATA	1167	15	19	0	0	ASCRP3012646	ASCRP3012646	868.333	2759.27	8.487786e+000	3.303290e+000	68	21	4.749601e+000	0	0	0	0	0	0	8.81666	1	0	44.7812	21.9394
DATA	1168	15	20	0	0	ASCRP3009087	ASCRP3009087	893.213	2759.25	1.408136e+001	3.484042e+000	76	19.5	5.043068e+000	0	0	0	0	0	0	14.6526	1	0	48.8603	20.8929
DATA	1169	15	21	0	0	ASCRP3003188	ASCRP3003188	918.658	2758.93	9.893398e+000	3.331130e+000	73	22	5.242122e+000	0	0	0	0	0	0	10.3141	1	0	48.8603	22.0625
DATA	1170	15	22	0	0	ASCRP3009072	ASCRP3009072	944.073	2759.4	3.380642e+002	3.395521e+001	408	18	4.671646e+000	0	0	0	0	0	0	353.049	1	1	51.0895	20.2083
DATA	1171	15	23	0	0	ASCRP3005564	ASCRP3005564	969.486	2758.87	1.656750e+001	3.576110e+000	78	19	5.449468e+000	0	0	0	0	0	0	17.3354	1	1	47.8731	20.5676
DATA	1172	15	24	0	0	ASCRP3001972	ASCRP3001972	994.887	2759.35	3.358935e+002	3.373801e+001	416.5	21	3.936858e+000	0	0	0	0	0	0	352.068	1	1	47.8731	20.8667
DATA	1173	15	25	0	0	ASCRP3007756	ASCRP3007756	1020.55	2759.13	2.446225e+001	3.994495e+000	87	22.5	5.159606e+000	0	0	0	0	0	0	25.688	1	1	48.8603	21.3077
DATA	1174	15	26	0	0	ASCRP3006437	ASCRP3006437	1045.64	2759.61	1.855688e+001	3.658221e+000	81	21	5.082278e+000	0	0	0	0	0	0	19.519	1	1	48.2044	21.2727
DATA	1175	15	27	0	0	ASCRP3006142	ASCRP3006142	1070.96	2759.33	2.412146e+002	2.432588e+001	316	21	5.975803e+000	0	0	0	0	0	0	254.174	1	1	50.4627	20.9091
DATA	1176	15	28	0	0	ASCRP3005800	ASCRP3005800	1096.55	2759.42	3.158222e+001	4.454751e+000	96.5	21	5.313647e+000	0	0	0	0	0	0	33.3349	1	1	49.8279	20.1212
DATA	1177	15	29	0	0	ASCRP3010771	ASCRP3010771	1121.71	2759.21	3.237416e+002	3.252575e+001	411	19.5	6.539505e+000	0	0	0	0	0	0	342.272	1	1	49.8279	20.4063
DATA	1178	15	30	0	0	ASCRP3010633	ASCRP3010633	1147.42	2759.43	2.571817e+001	4.052413e+000	90	21	4.998864e+000	0	0	0	0	0	0	27.2319	1	1	57.5363	20.3636
DATA	1179	15	31	0	0	ASCRP3003231	ASCRP3003231	1172.56	2759.03	2.306501e+002	2.327600e+001	297	21.5	5.524716e+000	0	0	0	0	0	0	244.602	1	1	48.5334	21.8214
DATA	1180	15	32	1028	1	(+)E1A_r60_a104	E1A_r60_a104	1198.03	2759.75	3.174638e+000	3.136561e+000	65	20	5.081949e+000	0	0	0	0	0	0	3.09673	0	0	47.5395	20.8529
DATA	1181	15	33	0	0	ASCRP3006993	ASCRP3006993	1223.71	2759.3	3.170207e+000	3.118777e+000	61	21	4.654661e+000	0	0	0	0	0	0	0.33878	0	0	49.8279	21.6389
DATA	1182	15	34	0	0	Negative019	Negative019	1249	2759.46	3.166512e+000	3.114979e+000	59	21	5.546286e+000	0	0	0	0	0	0	-3.87018	0	0	55.8519	21.1935
DATA	1183	15	35	0	0	ASCRP3001903	ASCRP3001903	1274.42	2759.43	1.159482e+001	3.320579e+000	72.5	21	4.569417e+000	0	0	0	0	0	0	12.3569	1	0	57.5363	21.7097
DATA	1184	15	36	0	0	ASCRP3003388	ASCRP3003388	1299.8	2759.51	3.390496e+001	4.599859e+000	97	21	5.461464e+000	0	0	0	0	0	0	36.1681	1	1	49.5074	21.5517
DATA	1185	15	37	0	0	ASCRP3003334	ASCRP3003334	1325.15	2758.97	2.706489e+001	4.119495e+000	92	19	4.505773e+000	0	0	0	0	0	0	28.8985	1	1	47.2035	19.0741
DATA	1186	15	38	0	0	ASCRP3011710	ASCRP3011710	1350.68	2759.61	3.936654e+000	3.128581e+000	65	18	4.645502e+000	0	0	0	0	0	0	4.206	1	0	49.5074	18.8929
DATA	1187	15	39	0	0	ASCRP3000952	ASCRP3000952	1376.1	2758.91	9.556412e+000	3.245448e+000	73	20	4.217411e+000	0	0	0	0	0	0	10.2174	1	0	46.8651	18.9143
