TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	411	6	1	0	0	ASCRP3009184	ASCRP3009184	9927.5	273.5	1.579796e+001	2.512739e+000	48.5	21	6.424376e+000	0	0	0	0	0	0	14.6706	1	1	57.5363	20.2051
DATA	412	6	2	0	0	ASCRP3007297	ASCRP3007297	9952.79	273.3	4.262508e+001	4.693111e+000	74	21	5.646395e+000	0	0	0	0	0	0	39.3865	1	1	47.2035	22.1034
DATA	413	6	3	0	0	ASCRP3000858	ASCRP3000858	9978.37	273.118	3.512274e+000	2.003820e+000	37	18.5	3.712971e+000	0	0	0	0	0	0	3.23054	1	0	46.5243	19.1154
DATA	414	6	4	0	0	ASCRP3001808	ASCRP3001808	10003.5	273.392	2.851638e+001	3.472081e+000	61	23.5	5.167435e+000	0	0	0	0	0	0	26.1232	1	1	49.1849	22.9643
DATA	415	6	5	0	0	ASCRP3009860	ASCRP3009860	10028.7	273.222	8.665069e+000	2.168717e+000	41	21.5	3.595080e+000	0	0	0	0	0	0	7.9087	1	0	51.0895	22.5357
DATA	416	6	6	0	0	ASCRP3001616	ASCRP3001616	10054.1	273.2	6.203502e+000	2.088882e+000	40	21	5.452498e+000	0	0	0	0	0	0	5.64341	1	0	48.5334	21.2162
DATA	417	6	7	0	0	ASCRP3001759	ASCRP3001759	10079.9	273.167	1.119344e+001	2.292344e+000	44	21.5	5.999664e+000	0	0	0	0	0	0	10.1531	1	1	46.8651	21.0625
DATA	418	6	8	0	0	ASCRP3008008	ASCRP3008008	10105.4	273.132	1.588359e+001	2.558275e+000	47	22	6.220543e+000	0	0	0	0	0	0	14.3715	1	1	46.5243	21.1852
DATA	419	6	9	0	0	ASCRP3011048	ASCRP3011048	10130.7	273.225	2.045816e+000	2.012900e+000	35	21	5.446317e+000	0	0	0	0	0	0	1.03684	0	0	52.9257	21.0645
DATA	420	6	10	0	0	Negative029	Negative029	10155.7	273.357	2.049231e+000	2.012976e+000	33	22	4.980883e+000	0	0	0	0	0	0	-0.15588	0	0	47.5395	21.5333
DATA	421	6	11	0	0	ASCRP3010540	ASCRP3010540	10181.2	272.894	3.949044e+000	2.054201e+000	36	20	4.395990e+000	0	0	0	0	0	0	3.55464	1	0	45.835	20.5161
DATA	422	6	12	0	0	ASCRP3005975	ASCRP3005975	10206.8	273.3	6.769074e+001	7.063407e+000	96	20.5	4.245349e+000	0	0	0	0	0	0	60.8736	1	1	47.2035	20.6667
DATA	423	6	13	0	0	ASCRP3007306	ASCRP3007306	10231.4	273.111	3.345431e+000	2.046651e+000	37	22	3.409807e+000	0	0	0	0	0	0	3.00648	1	0	50.4627	21.6296
DATA	424	6	14	0	0	Negative013	Negative013	10257.6	273.643	6.104946e+000	2.109829e+000	40	22	5.101760e+000	0	0	0	0	0	0	5.48519	1	0	47.8731	21.8065
DATA	425	6	15	0	0	ASCRP3002256	ASCRP3002256	10282.7	272.677	7.006526e+000	2.138038e+000	41.5	20	3.694668e+000	0	0	0	0	0	0	6.29399	1	0	44.4243	20.0667
DATA	426	6	16	0	0	ASCRP3007151	ASCRP3007151	10308.5	273.351	1.034062e+001	2.268428e+000	44	18.5	5.057866e+000	0	0	0	0	0	0	9.29337	1	1	49.8279	18.7857
DATA	427	6	17	0	0	ASCRP3008116	ASCRP3008116	10333.7	273.319	4.283720e+000	2.062764e+000	39.5	21.5	5.682095e+000	0	0	0	0	0	0	3.85224	1	0	46.8651	22.3
DATA	428	6	18	0	0	ASCRP3001726	ASCRP3001726	10359.1	273.5	3.126039e+001	3.719658e+000	59	20	4.031893e+000	0	0	0	0	0	0	28.1385	1	1	56.9804	20.5517
DATA	429	6	19	0	0	ASCRP3003897	ASCRP3003897	10384.5	273.5	7.934904e+000	2.164178e+000	43	20	4.031074e+000	0	0	0	0	0	0	7.151	1	0	57.5363	19.5882
DATA	430	6	20	0	0	ASCRP3012026	ASCRP3012026	10409.9	273.5	1.202498e+001	2.342692e+000	46	20	4.598690e+000	0	0	0	0	0	0	10.8529	1	1	56.9804	20.9412
DATA	431	6	21	0	0	ASCRP3008382	ASCRP3008382	10435.5	273.214	1.147006e+001	2.311787e+000	45	24	6.630093e+000	0	0	0	0	0	0	10.3693	1	1	47.2035	23.3793
DATA	432	6	22	0	0	ASCRP3004610	ASCRP3004610	10460.8	273.15	1.090566e+001	2.280890e+000	43	19	2.800081e+000	0	0	0	0	0	0	9.87824	1	1	50.7771	19.9259
DATA	433	6	23	0	0	ASCRP3006158	ASCRP3006158	10486.1	273.5	7.629127e+003	7.629153e+002	6966	19	3.128283e+000	0	0	0	0	0	0	6926.11	1	1	56.9804	19.1154
DATA	434	6	24	0	0	ASCRP3007607	ASCRP3007607	10511.7	273.176	1.029082e+001	2.243919e+000	44	19	5.371415e+000	0	0	0	0	0	0	9.36456	1	1	46.1809	20.9714
DATA	435	6	25	0	0	ASCRP3000597	ASCRP3000597	10536.9	273.5	9.468943e+000	2.202598e+000	43.5	21.5	4.826174e+000	0	0	0	0	0	0	8.63986	1	0	65	22.1333
DATA	436	6	26	0	0	ASCRP3013261	ASCRP3013261	10562.1	273.159	4.595972e+001	5.005639e+000	75.5	20	4.902253e+000	0	0	0	0	0	0	42.0493	1	1	46.8651	21.2941
DATA	437	6	27	0	0	ASCRP3000250	ASCRP3000250	10587.7	273.069	3.112301e+001	3.687318e+000	65	20	6.002752e+000	0	0	0	0	0	0	28.5606	1	1	48.5334	20.4595
DATA	438	6	28	0	0	A_23_P70328	NM_018132	10612.9	273.093	1.745642e+001	2.632957e+000	51	23	6.813272e+000	0	0	0	0	0	0	16.0701	1	1	46.8651	22.9412
DATA	439	6	29	0	0	ASCRP3007488	ASCRP3007488	10638.5	273.289	2.479980e+002	2.487747e+001	267.5	18.5	6.132727e+000	0	0	0	0	0	0	229.081	1	1	49.1849	20.1
DATA	440	6	30	0	0	ASCRP3005012	ASCRP3005012	10663.8	272.905	3.786362e+000	1.994071e+000	38	19	5.112929e+000	0	0	0	0	0	0	3.50933	1	0	47.8731	20.2727
DATA	441	6	31	0	0	ASCRP3002415	ASCRP3002415	10689.6	273.079	4.223309e+001	4.651988e+000	74	20	4.131438e+000	0	0	0	0	0	0	39.2884	1	1	49.1849	20.4286
DATA	442	6	32	0	0	ASCRP3009953	ASCRP3009953	10714.9	273.244	1.978211e+000	1.952896e+000	36.5	20	4.017719e+000	0	0	0	0	0	0	1.81376	0	0	49.5074	20.5278
DATA	443	6	33	0	0	AS_circRNA_control215	AS_circRNA_control215	10740.1	273.5	3.758034e+001	4.227269e+000	70	21	5.093745e+000	0	0	0	0	0	0	35.2281	1	1	56.9804	20.2903
DATA	444	6	34	0	0	ASCRP3008374	ASCRP3008374	10765.5	273.326	3.204397e+001	3.739810e+000	66	20	5.612149e+000	0	0	0	0	0	0	30.155	1	1	52.0157	18.9394
DATA	445	6	35	0	0	ASCRP3004395	ASCRP3004395	10790.9	273.473	3.329051e+001	3.843274e+000	66.5	22.5	7.165450e+000	0	0	0	0	0	0	31.4546	1	1	48.5334	22.3667
DATA	446	6	36	0	0	ASCRP3003479	ASCRP3003479	10816.1	273.507	1.684039e+001	2.548432e+000	51	19.5	5.113924e+000	0	0	0	0	0	0	15.976	1	1	47.8731	21.0938
DATA	447	6	37	0	0	ASCRP3013284	ASCRP3013284	10841.7	273.563	2.242734e+001	2.942462e+000	56	20	4.083552e+000	0	0	0	0	0	0	21.3648	1	1	48.2044	20.1944
DATA	448	6	38	0	0	ASCRP3012532	ASCRP3012532	10867	273.289	9.371756e+001	9.561843e+000	127.5	20.5	5.029060e+000	0	0	0	0	0	0	89.639	1	1	49.1849	21.2647
DATA	449	6	39	0	0	ASCRP3010501	ASCRP3010501	10892.4	273.089	8.487865e+001	8.695601e+000	119	21	3.727651e+000	0	0	0	0	0	0	81.5184	1	1	50.1463	20.8462
DATA	450	6	40	0	0	ASCRP3006152	ASCRP3006152	10917.7	273.5	1.586337e+001	2.460861e+000	51	21	6.092824e+000	0	0	0	0	0	0	15.3003	1	1	57.5363	22.7407
DATA	451	6	41	0	0	ASCRP3012076	ASCRP3012076	10943.2	273.293	3.426507e+001	3.905296e+000	68	20	4.637781e+000	0	0	0	0	0	0	33.1851	1	1	49.1849	20.8649
DATA	452	6	42	0	0	ASCRP3003461	ASCRP3003461	10968.8	273.189	7.458910e+001	7.688753e+000	111.5	21	4.754879e+000	0	0	0	0	0	0	72.5363	1	1	48.5334	21.3125
DATA	453	6	43	0	0	ASCRP3008179	ASCRP3008179	10994	273.455	6.122420e+000	1.956484e+000	41	21	2.860478e+000	0	0	0	0	0	0	5.97853	1	0	55.8519	20.5185
DATA	454	6	44	0	0	ASCRP3009749	ASCRP3009749	11019.4	273.029	3.630907e+001	4.075489e+000	72	20	3.662382e+000	0	0	0	0	0	0	35.5945	1	1	47.5395	19.25
DATA	455	6	45	0	0	ASCRP3007384	ASCRP3007384	11045.1	273.132	1.013106e+001	2.103588e+000	45	22	5.797077e+000	0	0	0	0	0	0	9.97167	1	1	48.2044	21.5122
DATA	456	6	46	0	0	ASCRP3007816	ASCRP3007816	11070.4	273.09	2.446519e+001	3.059134e+000	62	19	5.807057e+000	0	0	0	0	0	0	24.1724	1	1	49.8279	20.8158
DATA	457	6	47	0	0	ASCRP3010657	ASCRP3010657	11095.9	273.22	4.537161e+003	4.537198e+002	4542	22	3.950487e+000	0	0	0	0	0	0	4499.91	1	1	53.5237	20.7778
DATA	458	6	48	0	0	ASCRP3002785	ASCRP3002785	11121.1	273.375	1.061585e+002	1.077123e+001	139	20	4.938547e+000	0	0	0	0	0	0	105.671	1	1	50.1463	20.4516
DATA	459	6	49	0	0	Negative035	Negative035	11146.3	273.412	1.849313e+000	1.816643e+000	37.5	20	3.917600e+000	0	0	0	0	0	0	0.132706	0	0	46.8651	20.4706
DATA	461	6	51	0	0	ASCRP3002064	ASCRP3002064	11197.1	273.123	1.215586e+001	2.176147e+000	49	20.5	7.658544e+000	0	0	0	0	0	0	12.2203	1	1	46.8651	21.7941
DATA	462	6	52	0	0	ASCRP3006680	ASCRP3006680	11222.5	273.147	1.520730e+002	1.531341e+001	189	22	4.901744e+000	0	0	0	0	0	0	153.334	1	1	49.8279	23.2069
DATA	464	6	54	66	-1	(-)3xSLv1	NegativeControl	11273.7	273.209	1.822254e+000	1.790015e+000	34	22	4.932699e+000	0	0	0	0	0	0	-1.82533	0	0	51.7088	20.625
DATA	465	6	55	0	0	ASCRP3001211	ASCRP3001211	11298.2	273.231	1.818200e+000	1.786033e+000	34	22	5.708134e+000	0	0	0	0	0	0	-3.8175	0	0	40.6843	21.129
DATA	466	6	56	1028	1	(+)E1A_r60_a135	E1A_r60_a135	11324.3	273.481	2.569474e+000	1.800592e+000	41	20.5	5.389714e+000	0	0	0	0	0	0	2.61617	1	0	50.4627	20.7353
DATA	467	6	57	0	0	ASCRP3013572	ASCRP3013572	11349.6	272.786	3.322476e+001	3.768964e+000	68.5	19.5	4.603168e+000	0	0	0	0	0	0	33.8812	1	1	47.2035	20.1786
DATA	468	6	58	0	0	ASCRP3013425	ASCRP3013425	11375	273.455	4.423751e+002	4.427317e+001	494	22	4.580698e+000	0	0	0	0	0	0	451.862	1	1	55.8519	22.871
DATA	469	6	59	0	0	ASCRP3010169	ASCRP3010169	11400.5	273.133	1.037490e+001	2.055593e+000	49	21.5	5.650792e+000	0	0	0	0	0	0	10.6087	1	1	48.8603	21.5625
DATA	470	6	60	0	0	ASCRP3012806	ASCRP3012806	11425.8	273.309	1.416471e+001	2.269363e+000	52	20	4.654747e+000	0	0	0	0	0	0	14.4964	1	1	50.7771	20.3333
DATA	471	6	61	0	1	RC6	RC6	11451.3	273.5	1.804013e+000	1.772097e+000	33	20	4.872765e+000	0	0	0	0	0	0	-3.62208	0	0	57.5363	20.3793
DATA	472	6	62	0	0	ASCRP3003258	ASCRP3003258	11476.5	273.529	1.803820e+000	1.775238e+000	39	19	3.946306e+000	0	0	0	0	0	0	1.11328	0	0	47.2035	19.64
DATA	473	6	63	0	0	ASCRP3012921	ASCRP3012921	11502	273.276	1.164868e+002	1.178277e+001	155	19	5.292169e+000	0	0	0	0	0	0	119.248	1	1	49.1849	19.1563
DATA	474	6	64	0	0	ASCRP3008082	ASCRP3008082	11527.5	273.433	1.552316e+001	2.357053e+000	54	21	5.700081e+000	0	0	0	0	0	0	15.8807	1	1	46.5243	21.6563
DATA	475	6	65	0	0	ASCRP3012236	ASCRP3012236	11552.8	272.661	2.859925e+003	2.859981e+002	2957	23	6.229402e+000	0	0	0	0	0	0	2921.9	1	1	44.7812	23.0313
DATA	476	6	66	0	0	ASCRP3011165	ASCRP3011165	11578.3	273.299	1.523673e+001	2.341969e+000	54	20	5.175819e+000	0	0	0	0	0	0	15.5452	1	1	49.8279	20.675
DATA	477	6	67	0	0	ASCRP3006241	ASCRP3006241	11603.4	273.137	3.402254e+003	3.402301e+002	3431	23	5.790889e+000	0	0	0	0	0	0	3464.01	1	1	50.1463	21.8571
DATA	478	6	68	0	0	ASCRP3004539	ASCRP3004539	11629	273.455	1.237420e+001	2.173252e+000	51	20.5	5.384322e+000	0	0	0	0	0	0	12.568	1	1	65	21.0938
DATA	479	6	69	0	0	ASCRP3009818	ASCRP3009818	11654.4	273.167	2.019721e+001	2.700173e+000	59	23	5.418382e+000	0	0	0	0	0	0	20.4501	1	1	51.4001	22.4054
DATA	480	6	70	0	0	ASCRP3005749	ASCRP3005749	11679.6	273.173	5.858393e+002	5.861152e+001	601	21	4.833432e+000	0	0	0	0	0	0	591.088	1	1	50.4627	21.8276
DATA	481	6	71	0	0	ASCRP3004534	ASCRP3004534	11705.7	272.8	3.442337e+000	1.838705e+000	41	22	5.858877e+000	0	0	0	0	0	0	3.45826	1	0	47.2035	22.1333
DATA	483	6	73	0	0	ASCRP3006354	ASCRP3006354	11756	273.455	1.037887e+004	1.037889e+003	10420.5	23	4.192710e+000	0	0	0	0	0	0	10326.9	1	1	55.8519	21.6897
DATA	484	6	74	0	0	ASCRP3003951	ASCRP3003951	11781.3	272.893	1.721278e+001	2.515690e+000	55	21	4.910307e+000	0	0	0	0	0	0	17.0243	1	1	48.8603	20.5
DATA	485	6	75	0	0	ASCRP3005233	ASCRP3005233	11806.8	273.225	1.879675e+000	1.852980e+000	39	18	5.542364e+000	0	0	0	0	0	0	1.53098	0	0	46.8651	19.9697
DATA	486	6	76	0	0	ASCRP3011836	ASCRP3011836	11832.3	273.5	5.553230e+000	1.940730e+000	43.5	21	5.755026e+000	0	0	0	0	0	0	5.41875	1	0	57.5363	20.9706
DATA	487	6	77	0	0	ASCRP3007860	ASCRP3007860	11857.6	273.26	2.766834e+002	2.773175e+001	304	21.5	6.234546e+000	0	0	0	0	0	0	267.881	1	1	49.5074	22.5
DATA	488	6	78	0	0	ASCRP3007964	ASCRP3007964	11883.2	273.205	1.058507e+002	1.075253e+001	141	18	3.117071e+000	0	0	0	0	0	0	101.607	1	1	49.8279	18.871
DATA	489	6	79	0	0	Negative043	Negative043	11908.4	273.427	1.941952e+000	1.907595e+000	36	20	3.387531e+000	0	0	0	0	0	0	-2.03961	0	0	57.5363	19.7586
DATA	490	6	80	0	0	ASCRP3013475	ASCRP3013475	11933.6	273.427	1.019435e+002	1.037478e+001	135	23	9.266979e+000	0	0	0	0	1	0	96.0208	1	1	57.5363	24.7576
DATA	491	6	81	0	0	A_23_P58321	NM_001237	11959.5	273.159	1.128520e+001	2.251085e+000	49	20	6.668943e+000	0	0	0	0	0	0	10.5133	1	1	47.2035	20.9063
DATA	492	6	82	66	1	DarkCorner	DarkCorner	11984.7	273	2.005682e+000	1.970197e+000	36.5	20	5.492997e+000	0	0	0	0	0	0	-2.82505	0	0	49.1849	20.4555
DATA	493	7	1	0	0	ASCRP3003466	ASCRP3003466	9914.86	280.616	1.434450e+001	2.418794e+000	47	19	4.957771e+000	0	0	0	0	0	0	13.365	1	1	48.5334	18.8727
DATA	494	7	2	0	0	ASCRP3001579	ASCRP3001579	9939.49	280.614	7.548071e+000	2.097763e+000	41	21	4.871333e+000	0	0	0	0	0	0	6.99771	1	0	51.7088	21.1667
DATA	495	7	3	0	0	ASCRP3009846	ASCRP3009846	9965.57	280.461	1.461265e+002	1.474441e+001	169	20	4.539824e+000	0	0	0	0	0	0	134.818	1	1	49.5074	20.12
DATA	496	7	4	0	0	ASCRP3011084	ASCRP3011084	9990.87	280.608	2.010649e+000	1.978221e+000	35	20	5.309161e+000	0	0	0	0	0	0	1.02445	0	0	50.1463	20.4828
DATA	497	7	5	0	0	ASCRP3007268	ASCRP3007268	10016.3	280.662	1.457048e+002	1.470476e+001	165	23	4.430982e+000	0	0	0	0	0	0	133.351	1	1	48.5334	22.6786
DATA	498	7	6	1028	1	(+)E1A_r60_1	E1A_r60_1	10042	280.53	8.918676e+000	2.180313e+000	42	21	3.248931e+000	0	0	0	0	0	0	8.13417	1	0	45.1352	20.5
DATA	499	7	7	0	0	ASCRP3007661	ASCRP3007661	10067.4	280.39	1.826564e+001	2.705313e+000	51	22.5	5.763968e+000	0	0	0	0	0	0	16.6086	1	1	49.8279	21.4211
DATA	500	7	8	0	0	ASCRP3010087	ASCRP3010087	10092.6	280.779	9.246231e+000	2.203987e+000	41	20	4.914480e+000	0	0	0	0	0	0	8.38612	1	0	46.8651	20.8214
DATA	501	7	9	0	1	RC5	RC5	10117.6	280.746	2.041166e+000	2.013431e+000	35	21.5	5.386339e+000	0	0	0	0	0	0	1.66041	0	0	44.7812	21.5667
DATA	502	7	10	0	0	ASCRP3002720	ASCRP3002720	10143.1	280.333	1.612548e+001	2.576059e+000	48.5	20	4.437700e+000	0	0	0	0	0	0	14.5653	1	1	45.835	20.5455
DATA	503	7	11	0	0	ASCRP3010599	ASCRP3010599	10168.8	280.342	5.548700e+000	2.087045e+000	38	21	4.534766e+000	0	0	0	0	0	0	5.00434	1	0	49.5074	21.1111
DATA	504	7	12	0	0	Negative020	Negative020	10194	280.545	2.050388e+000	2.016572e+000	35	20	3.581995e+000	0	0	0	0	0	0	0.897122	0	0	55.8519	20.3571
DATA	505	7	13	0	0	ASCRP3000316	ASCRP3000316	10219.3	280.32	2.774326e+001	3.429311e+000	59	20.5	4.187996e+000	0	0	0	0	0	0	24.974	1	1	48.8603	20.5938
DATA	506	7	14	0	0	ASCRP3000162	ASCRP3000162	10245.2	280.692	1.163644e+001	2.328176e+000	43	22	5.220335e+000	0	0	0	0	0	0	10.471	1	1	49.8279	21.5758
DATA	507	7	15	0	0	ASCRP3010653	ASCRP3010653	10270.3	280.529	1.770802e+002	1.782250e+001	189	21.5	4.997826e+000	0	0	0	0	0	0	159.322	1	1	51.7088	21.25
DATA	508	7	16	0	1	RC7	RC7	10295.6	280.407	2.052753e+000	2.016436e+000	33	18	3.956439e+000	0	0	0	0	0	0	-1.3769	0	0	50.7771	19.1818
DATA	509	7	17	0	0	ASCRP3002883	ASCRP3002883	10321	280.603	1.696829e+001	2.634535e+000	49	21.5	6.221710e+000	0	0	0	0	0	0	15.2778	1	1	48.8603	21.25
DATA	510	7	18	0	0	ASCRP3005042	ASCRP3005042	10346.3	280.903	9.970833e+000	2.246924e+000	45	19	4.601449e+000	0	0	0	0	0	0	8.9853	1	0	48.2044	20.44
DATA	511	7	19	0	0	ASCRP3003000	ASCRP3003000	10371.6	280.573	2.891663e+001	3.522503e+000	60	20	5.075192e+000	0	0	0	0	0	0	26.0848	1	1	57.5363	20.4848
DATA	512	7	20	0	0	ASCRP3002488	ASCRP3002488	10397.4	280.573	5.083786e+003	5.083826e+002	4402.5	21	5.032847e+000	0	0	0	0	0	0	4592.27	1	1	57.5363	20.7273
DATA	513	7	21	0	0	ASCRP3006327	ASCRP3006327	10423	280.662	3.823796e+001	4.317778e+000	69	20	5.289470e+000	0	0	0	0	0	0	34.5982	1	1	49.1849	21.3871
DATA	514	7	22	0	0	ASCRP3008834	ASCRP3008834	10448	280.545	6.659604e+000	2.109665e+000	39	22	6.218771e+000	0	0	0	0	0	0	6.03668	1	0	55.8519	22.8387
DATA	515	7	23	0	0	ASCRP3004919	ASCRP3004919	10473.4	280.573	1.726818e+001	2.640484e+000	51	19	4.432286e+000	0	0	0	0	0	0	15.6861	1	1	57.5363	20.6129
DATA	516	7	24	0	0	ASCRP3013486	ASCRP3013486	10498.6	280.573	2.545831e+001	3.233125e+000	54.5	19	4.338587e+000	0	0	0	0	0	0	23.1794	1	1	65	20.36
DATA	517	7	25	0	0	ASCRP3009687	ASCRP3009687	10524.2	280.783	1.224658e+001	2.334711e+000	44.5	19	3.619737e+000	0	0	0	0	0	0	11.1796	1	1	46.1809	19.4412
DATA	518	7	26	0	0	ASCRP3004414	ASCRP3004414	10549.4	280.521	4.398960e+003	4.399005e+002	3914	20	4.567443e+000	0	0	0	0	0	0	4026.42	1	1	48.2044	21.3077
DATA	519	7	27	0	0	ASCRP3005643	ASCRP3005643	10575.2	280.375	3.950159e+000	2.015706e+000	39	20	6.286459e+000	0	0	0	0	0	0	3.62627	1	0	50.4627	21.4872
DATA	520	7	28	0	0	ASCRP3012039	ASCRP3012039	10600.7	280.65	2.005793e+000	1.970306e+000	32.5	23	5.689442e+000	0	0	0	0	0	0	-0.499105	0	0	51.0895	22.4286
DATA	521	7	29	0	0	ASCRP3009085	ASCRP3009085	10626.1	280.757	1.209223e+001	2.306258e+000	44.5	20.5	5.538498e+000	0	0	0	0	0	0	11.1731	1	1	46.8651	21.0263
DATA	522	7	30	0	0	ASCRP3007120	ASCRP3007120	10651.4	280.446	1.282002e+001	2.339754e+000	46	19	6.605797e+000	0	0	0	0	0	0	11.8852	1	1	49.1849	20.3548
DATA	523	7	31	0	0	ASCRP3012974	ASCRP3012974	10676.6	280.633	3.305835e+002	3.311583e+001	337	19	4.759202e+000	0	0	0	0	0	0	307.577	1	1	50.7771	20.25
DATA	524	7	32	0	0	ASCRP3002755	ASCRP3002755	10701.9	280.681	1.484927e+001	2.445539e+000	48	20	4.278236e+000	0	0	0	0	0	0	13.8669	1	1	46.5243	20.4054
DATA	525	7	33	0	0	Negative008	Negative008	10727.4	280.716	5.369553e+002	5.373041e+001	513	21	4.427942e+000	0	0	0	0	0	0	503.343	1	1	48.5334	21.24
DATA	526	7	34	0	0	ASCRP3008861	ASCRP3008861	10752.6	280.573	2.713416e+001	3.328827e+000	60	21	5.103446e+000	0	0	0	0	0	0	25.5331	1	1	57.5363	19.6129
DATA	527	7	35	0	0	ASCRP3006978	ASCRP3006978	10778.4	280.519	7.960882e+000	2.079058e+000	43	20	6.102177e+000	0	0	0	0	0	0	7.52129	1	0	50.1463	19.6452
DATA	528	7	36	0	0	ASCRP3009035	ASCRP3009035	10803.6	280.795	4.136942e+000	1.956987e+000	40	21	5.894391e+000	0	0	0	0	0	0	3.92453	1	0	48.2044	22.3793
DATA	529	7	37	0	0	ASCRP3013294	ASCRP3013294	10829.3	280.676	6.985318e+000	2.028976e+000	42	19	3.995165e+000	0	0	0	0	0	0	6.65386	1	0	48.8603	19.4571
DATA	530	7	38	0	0	ASCRP3012311	ASCRP3012311	10854.4	280.763	6.059235e+001	6.349285e+000	93	20	4.348180e+000	0	0	0	0	0	0	57.955	1	1	49.1849	20.36
DATA	531	7	39	0	0	ASCRP3007531	ASCRP3007531	10879.9	280.342	1.923482e+000	1.889451e+000	34	20	3.903622e+000	0	0	0	0	0	0	-0.378618	0	0	49.5074	20.2895
DATA	532	7	40	0	0	ASCRP3010531	ASCRP3010531	10905.1	280.657	4.371072e+001	4.758812e+000	75	21.5	5.470822e+000	0	0	0	0	0	0	42.1555	1	1	46.8651	22.1786
DATA	533	7	41	0	0	ASCRP3002344	ASCRP3002344	10930.7	280.529	2.273042e+000	1.887408e+000	39	19.5	3.787632e+000	0	0	0	0	0	0	2.20132	1	0	47.2035	19.1154
DATA	534	7	42	0	0	ASCRP3003361	ASCRP3003361	10956.2	280.368	1.166218e+001	2.200441e+000	47	20	5.509408e+000	0	0	0	0	0	0	11.3408	1	1	52.3208	20.2564
DATA	535	7	43	0	0	ASCRP3005946	ASCRP3005946	10981.7	280.815	3.220007e+000	1.885795e+000	39	21	4.175971e+000	0	0	0	0	0	0	3.14454	1	0	50.7771	21.4348
DATA	536	7	44	0	0	ASCRP3010693	ASCRP3010693	11007.3	280.349	1.884106e+000	1.850772e+000	35.5	20	2.894247e+000	0	0	0	0	0	0	-1.10599	0	0	44.7812	19.72
DATA	537	7	45	0	0	ASCRP3004642	ASCRP3004642	11032.4	280.556	4.435320e+001	4.803140e+000	80.5	20	4.619060e+000	0	0	0	0	0	0	43.6593	1	1	48.2044	19.75
DATA	538	7	46	0	0	ASCRP3007273	ASCRP3007273	11057.8	280.3	1.869402e+000	1.839046e+000	39	20	5.699771e+000	0	0	0	0	0	0	0.987511	0	0	47.2035	21.5714
DATA	539	7	47	0	0	ASCRP3004075	ASCRP3004075	11083.1	280.705	1.302986e+002	1.315763e+001	166	21	5.004015e+000	0	0	0	0	0	0	129.256	1	1	49.8279	20.2727
DATA	540	7	48	0	0	ASCRP3001755	ASCRP3001755	11108.4	280.573	9.919894e+001	1.008593e+001	133	22	3.549093e+000	0	0	0	0	0	0	98.7641	1	1	57.5363	21.1034
DATA	541	7	49	0	0	ASCRP3002338	ASCRP3002338	11133.8	280.542	6.484590e+001	6.734101e+000	102	19	5.078311e+000	0	0	0	0	0	0	64.7906	1	1	51.4001	20.5484
DATA	542	7	50	0	0	ASCRP3007961	ASCRP3007961	11159.3	280.554	1.842480e+000	1.809883e+000	30	22	5.256768e+000	0	0	0	0	0	0	-5.50389	0	0	45.4864	21.3143
DATA	543	7	51	0	0	ASCRP3006901	ASCRP3006901	11184.1	280.319	1.836771e+000	1.804464e+000	37	17	5.727417e+000	0	0	0	0	0	0	0.26238	0	0	46.5243	18.5946
DATA	544	7	52	0	0	ASCRP3006849	ASCRP3006849	11209.9	280.5	1.830961e+000	1.801123e+000	37.5	22	5.181854e+000	0	0	0	0	0	0	0.967444	0	0	56.9804	22.4194
DATA	545	7	53	1028	1	(+)E1A_r60_a107	E1A_r60_a107	11235.4	280.573	2.732215e+000	1.814054e+000	39.5	21	4.289769e+000	0	0	0	0	0	0	2.7645	1	0	57.5363	20.4286
DATA	546	7	54	0	0	ASCRP3002219	ASCRP3002219	11260.8	280.494	1.820873e+000	1.788658e+000	37.5	20	5.100137e+000	0	0	0	0	0	0	-0.401498	0	0	52.3208	20.6296
DATA	547	7	55	0	0	ASCRP3003024	ASCRP3003024	11286.3	280.532	8.261394e+001	8.451885e+000	122	22	5.081600e+000	0	0	0	0	0	0	84.0144	1	1	50.4627	22.4138
DATA	548	7	56	0	0	ASCRP3002138	ASCRP3002138	11311.5	280.525	2.050651e+001	2.715744e+000	57	22	5.354459e+000	0	0	0	0	0	0	20.899	1	1	50.4627	21.2353
DATA	549	7	57	0	0	ASCRP3004191	ASCRP3004191	11337.3	280.472	1.104617e+001	2.092409e+000	47	21	4.378631e+000	0	0	0	0	0	0	11.2791	1	1	48.2044	21
DATA	550	7	58	0	0	ASCRP3002496	ASCRP3002496	11362.4	280.573	5.485780e+003	5.485808e+002	5646.5	21	3.613862e+000	0	0	0	0	0	0	5610.54	1	1	57.5363	20.5
