TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	4961	61	41	0	0	ASCRP3000286	ASCRP3000286	10951.1	3096.16	3.861437e+000	2.507895e+000	65	20	5.525799e+000	0	0	0	0	0	0	3.95102	1	0	46.5243	20.2286
DATA	4962	61	42	0	0	A_24_P99679	NM_000937	10976.6	3096	3.665848e+002	3.674206e+001	436	16	6.767911e+000	0	0	0	0	0	0	375.251	1	1	49.1849	19.2692
DATA	4963	61	43	0	0	ASCRP3007518	ASCRP3007518	11001.9	3096.1	4.915169e+001	5.503644e+000	112	17	1.791794e+000	0	0	0	0	1	0	50.3297	1	1	46.8651	16.8947
DATA	4964	61	44	0	0	AS_circRNA_control206	AS_circRNA_control206	11027.1	3096.08	2.950905e+001	3.851786e+000	95	19.5	4.143406e+000	0	0	0	0	0	0	30.2232	1	1	46.8651	20.0667
DATA	4965	61	45	0	0	ASCRP3006701	ASCRP3006701	11052.6	3096.18	3.939791e+002	3.947559e+001	464.5	22	5.439786e+000	0	0	0	0	0	0	403.567	1	1	50.7771	21.9643
DATA	4966	61	46	0	0	ASCRP3010851	ASCRP3010851	11078.3	3095.91	4.668987e+001	5.284473e+000	110	21.5	5.835386e+000	0	0	0	0	0	0	47.8285	1	1	48.8603	22.5
DATA	4967	61	47	0	0	ASCRP3005268	ASCRP3005268	11103.5	3095.88	5.622664e+000	2.538317e+000	69	20	3.760808e+000	0	0	0	0	0	0	5.75945	1	0	48.2044	20.8333
DATA	4968	61	48	0	0	ASCRP3005819	ASCRP3005819	11129	3096.21	1.150148e+001	2.729797e+000	77	21	4.708637e+000	0	0	0	0	0	0	11.7793	1	0	46.8651	21.0333
DATA	4969	61	49	0	0	ASCRP3000295	ASCRP3000295	11154	3096	2.422893e+001	3.464423e+000	87	19	4.572846e+000	0	0	0	0	0	0	24.8084	1	1	46.8651	19.8286
DATA	4970	61	50	0	0	ASCRP3008285	ASCRP3008285	11179.6	3095.99	5.580194e+001	6.105286e+000	122	18	5.160125e+000	0	0	0	0	0	0	57.1173	1	1	48.2044	20.2424
DATA	4971	61	51	0	0	ASCRP3003601	ASCRP3003601	11205.1	3096.14	2.601946e+001	3.593244e+000	89	19	4.200122e+000	0	0	0	0	0	0	26.6212	1	1	46.8651	20.1111
DATA	4972	61	52	0	0	ASCRP3000838	ASCRP3000838	11230.4	3096.09	1.044421e+001	2.690418e+000	76	20	4.402272e+000	0	0	0	0	0	0	10.6803	1	0	49.1849	20.5
DATA	4973	61	53	0	0	ASCRP3000847	ASCRP3000847	11256	3096.09	4.819154e+002	4.825536e+001	565	21.5	5.812944e+000	0	0	0	0	0	0	492.515	1	1	46.8651	22.375
DATA	4974	61	54	0	0	ASCRP3011297	ASCRP3011297	11281.3	3096.04	1.046113e+001	2.693993e+000	77	21.5	4.685901e+000	0	0	0	0	0	0	10.684	1	0	48.8603	21.5714
DATA	4975	61	55	0	0	A_23_P256956	NM_005733	11306.6	3096.22	4.521628e+000	2.525276e+000	68	19.5	4.155041e+000	0	0	0	0	0	0	4.61447	1	0	48.8603	19.6667
DATA	4976	61	56	0	0	ASCRP3000194	ASCRP3000194	11332.2	3096	1.274061e+001	2.793930e+000	80	20	3.873961e+000	0	0	0	0	0	0	12.9914	1	1	49.1849	20.1515
DATA	4977	61	57	0	0	ASCRP3006313	ASCRP3006313	11357.5	3096.08	2.651066e+002	2.662722e+001	332	20	3.554233e+000	0	0	0	0	0	0	270.083	1	1	49.8279	20.4848
DATA	4978	61	58	0	0	A_23_P76799	NM_013448	11382.9	3095.96	5.523511e+001	6.059289e+000	120.5	23	4.177030e+000	0	0	0	0	0	0	56.2181	1	1	46.8651	22.3125
DATA	4979	61	59	0	0	ASCRP3006773	ASCRP3006773	11408.3	3096.11	3.832568e+000	2.522987e+000	68	20	5.315944e+000	0	0	0	0	0	0	3.89676	1	0	45.835	19.5
DATA	4980	61	60	0	0	ASCRP3011720	ASCRP3011720	11433.6	3095.93	4.004341e+001	4.718753e+000	104	20	3.854616e+000	0	0	0	0	0	0	40.6706	1	1	53.8203	20.5161
DATA	4981	61	61	0	0	ASCRP3012651	ASCRP3012651	11459.2	3096.04	3.223999e+001	4.079247e+000	98	20	4.445851e+000	0	0	0	0	0	0	32.7078	1	1	47.5395	20.0323
DATA	4982	61	62	0	0	CUST_10_PI418767722	NM_002046	11484.4	3095.77	8.482442e+001	8.843776e+000	153	21	3.702387e+000	0	0	0	0	0	0	85.9556	1	1	50.4627	21.3214
DATA	4983	61	63	0	0	ASCRP3011053	ASCRP3011053	11509.6	3095.97	1.416775e+001	2.877981e+000	81	19.5	5.592380e+000	0	0	0	0	0	0	14.3396	1	1	48.5334	20.9667
DATA	4984	61	64	0	0	CUST_2_PI418767722	NM_002455	11535.4	3095.76	1.076213e+002	1.105055e+001	175	18	4.320589e+000	0	0	0	0	0	0	108.79	1	1	50.1463	19.1034
DATA	4985	61	65	0	0	ASCRP3003953	ASCRP3003953	11560.5	3095.88	7.440213e+001	7.852626e+000	137	19.5	5.459204e+000	0	0	0	0	0	0	75.1164	1	1	47.5395	19.3929
DATA	4986	61	66	0	0	ASCRP3012749	ASCRP3012749	11586.3	3095.62	8.216288e+000	2.645443e+000	75	20	3.713056e+000	0	0	0	0	0	0	8.28445	1	0	50.7771	20.8649
DATA	4987	61	67	0	0	ASCRP3004588	ASCRP3004588	11611.5	3095.76	1.604863e+001	2.985798e+000	80.5	20	4.829363e+000	0	0	0	0	0	0	16.1612	1	1	47.2035	20.7143
DATA	4988	61	68	0	0	ASCRP3004107	ASCRP3004107	11636.9	3095.53	5.860836e+000	2.588282e+000	70.5	20	5.561253e+000	0	0	0	0	0	0	5.89437	1	0	50.4627	20.6667
DATA	4989	61	69	0	0	Negative056	Negative056	11662.2	3096.24	2.566852e+000	2.524879e+000	65	20	5.610847e+000	0	0	0	0	0	0	0.582094	0	0	46.8651	20.3667
DATA	4990	61	70	0	0	ASCRP3009264	ASCRP3009264	11687.8	3095.71	4.290878e+001	4.979908e+000	106	21.5	4.375403e+000	0	0	0	0	0	0	43.0456	1	1	51.4001	20.2188
DATA	4991	61	71	0	0	ASCRP3011207	ASCRP3011207	11713.2	3095.85	4.318809e+002	4.326216e+001	499	21.5	4.487753e+000	0	0	0	0	0	0	432.728	1	1	52.9257	21.7353
DATA	4992	61	72	0	0	ASCRP3013123	ASCRP3013123	11738.4	3095.74	2.551126e+001	3.595403e+000	92.5	20	4.938078e+000	0	0	0	0	0	0	25.5311	1	1	49.5074	20.3333
DATA	4993	61	73	0	0	ASCRP3008779	ASCRP3008779	11764	3096.27	2.944067e+000	2.553409e+000	68	21	5.574502e+000	0	0	0	0	0	0	2.94302	1	0	45.835	21.6216
DATA	4994	61	74	0	0	ASCRP3000587	ASCRP3000587	11789.3	3095.73	5.149863e+002	5.156119e+001	576	21.5	7.007057e+000	0	0	0	0	0	0	514.238	1	1	49.8279	22.0667
DATA	4995	61	75	0	0	ASCRP3012774	ASCRP3012774	11814.7	3095.88	2.770594e+001	3.759861e+000	91	20	7.130258e+000	0	0	0	0	0	0	27.6378	1	1	48.8603	21.1667
DATA	4996	61	76	0	0	ASCRP3001576	ASCRP3001576	11840.1	3095.69	2.029150e+001	3.254231e+000	87	21	6.092109e+000	0	0	0	0	0	0	20.2225	1	1	46.8651	21.3
DATA	4997	61	77	0	0	ASCRP3004771	ASCRP3004771	11865.5	3095.78	3.216735e+001	4.102548e+000	95	22	4.630892e+000	0	0	0	0	0	0	32.0309	1	1	51.0895	22.3871
DATA	4998	61	78	0	0	ASCRP3010189	ASCRP3010189	11890.8	3095.86	8.305069e+001	8.687189e+000	149.5	21	5.664382e+000	0	0	0	0	0	0	82.6376	1	1	48.5334	21.0909
DATA	4999	61	79	0	0	ASCRP3009640	ASCRP3009640	11916.1	3095.84	8.580446e+000	2.690258e+000	75.5	20	5.363757e+000	0	0	0	0	0	0	8.5324	1	0	50.4627	19.6452
DATA	5000	61	80	0	0	ASCRP3013398	ASCRP3013398	11941.6	3095.45	1.363097e+001	2.892423e+000	80	20	3.066685e+000	0	0	0	0	0	0	13.5475	1	1	50.4627	19.4074
DATA	5001	61	81	0	0	ASCRP3002345	ASCRP3002345	11967.2	3095.61	3.935121e+002	3.943388e+001	449	18.5	7.068141e+000	0	0	0	0	0	0	390.963	1	1	55.2791	21.2
DATA	5002	61	82	0	0	CUST_16_PI418767722	NM_001536	11992.4	3095.55	2.595666e+000	2.563258e+000	66	21	5.884301e+000	0	0	0	0	0	0	2.32504	0	0	50.4627	21.125
DATA	5003	62	1	0	0	ASCRP3006471	ASCRP3006471	9948.04	3103.99	9.947486e+000	2.779199e+000	69.5	19	5.136906e+000	0	0	0	0	0	0	9.71903	1	0	46.8651	19.6341
DATA	5004	62	2	0	0	Negative043	Negative043	9973.46	3103.7	2.639308e+000	2.595466e+000	52	18	4.024852e+000	0	0	0	0	0	0	-7.13949	0	0	50.4627	18.2593
DATA	5005	62	3	0	0	Negative036	Negative036	9998.63	3104.14	2.639171e+000	2.595331e+000	54	20	4.455583e+000	0	0	0	0	0	0	-6.63535	0	0	45.4864	19.931
DATA	5006	62	4	1028	1	(+)E1A_r60_a135	E1A_r60_a135	10024.2	3103.73	1.473946e+001	2.984085e+000	72	19.5	4.910386e+000	0	0	0	0	0	0	14.4033	1	1	49.5074	19.7813
DATA	5007	62	5	0	0	ASCRP3007948	ASCRP3007948	10049.7	3104.04	2.286436e+001	3.457491e+000	81.5	20	4.248213e+000	0	0	0	0	0	0	22.3525	1	1	50.4627	20.2258
DATA	5008	62	6	0	0	ASCRP3003737	ASCRP3003737	10074.8	3103.96	2.635775e+000	2.593368e+000	60	20	3.532746e+000	0	0	0	0	0	0	0.826541	0	0	46.8651	18.8621
DATA	5009	62	7	0	0	ASCRP3010335	ASCRP3010335	10100.4	3103.57	4.592795e+001	5.272746e+000	100	21	5.689076e+000	0	0	0	0	0	0	44.9612	1	1	57.5363	22.0323
DATA	5010	62	8	1028	1	(+)E1A_r60_a107	E1A_r60_a107	10125.7	3104.2	1.565606e+001	3.024479e+000	75	21	5.673082e+000	0	0	0	0	0	0	15.3399	1	1	48.2044	21.0357
DATA	5011	62	9	0	0	ASCRP3003223	ASCRP3003223	10151.4	3103.57	1.740395e+001	3.116282e+000	77	20.5	5.057953e+000	0	0	0	0	0	0	17.0705	1	1	57.5363	20.4118
DATA	5013	62	11	0	0	ASCRP3007003	ASCRP3007003	10202.1	3103.72	1.031663e+003	1.031986e+002	1051	23	6.095774e+000	0	0	0	0	0	0	1014.3	1	1	54.7002	22.9615
DATA	5014	62	12	0	0	ASCRP3008896	ASCRP3008896	10227.4	3103.88	5.326435e+000	2.629975e+000	65	22	4.617871e+000	0	0	0	0	0	0	5.24372	1	0	49.5074	20.4839
DATA	5015	62	13	0	0	ASCRP3003753	ASCRP3003753	10252.8	3104.26	1.226948e+001	2.849549e+000	72	22	4.728778e+000	0	0	0	0	0	0	12.0958	1	0	47.2035	20.8571
DATA	5016	62	14	0	0	AS_circRNA_control209	AS_circRNA_control209	10278.4	3104.2	1.040562e+002	1.071783e+001	164	20	4.589343e+000	0	0	0	0	0	0	102.737	1	1	45.4864	19.8
DATA	5017	62	15	0	0	ASCRP3004954	ASCRP3004954	10303.5	3104.19	4.145511e+001	4.874422e+000	99.5	18.5	4.880735e+000	0	0	0	0	0	0	40.992	1	1	46.5243	19.7188
DATA	5018	62	16	0	0	ASCRP3008338	ASCRP3008338	10329	3103.69	2.281829e+001	3.429321e+000	81.5	19	6.097940e+000	0	0	0	0	0	0	22.5999	1	1	50.4627	20.8571
DATA	5019	62	17	0	0	ASCRP3000990	ASCRP3000990	10354.2	3103.97	2.523143e+002	2.536055e+001	314	20.5	4.700330e+000	0	0	0	0	0	0	250.299	1	1	49.1849	19.9
DATA	5020	62	18	0	0	ASCRP3002856	ASCRP3002856	10379.7	3103.91	2.594740e+000	2.551638e+000	60	18	5.939208e+000	0	0	0	0	0	0	-1.04188	0	0	48.8603	19.625
DATA	5021	62	19	0	0	ASCRP3001363	ASCRP3001363	10405.2	3103.83	5.265926e+001	5.849699e+000	113	20.5	6.246209e+000	0	0	0	0	0	0	52.4138	1	1	46.8651	21.2188
DATA	5022	62	20	0	0	Negative026	Negative026	10430.6	3103.52	3.100858e+000	2.561862e+000	63	22	5.760164e+000	0	0	0	0	0	0	3.09165	1	0	49.8279	22.2222
DATA	5023	62	21	0	0	ASCRP3000730	ASCRP3000730	10455.9	3103.71	1.709467e+002	1.728216e+001	229	21	6.355254e+000	0	0	0	0	0	0	170.725	1	1	52.9257	22.5484
DATA	5024	62	22	0	0	ASCRP3010684	ASCRP3010684	10481.3	3103.78	4.741690e+000	2.578510e+000	67	20	3.721808e+000	0	0	0	0	0	0	4.74345	1	0	47.5395	20
DATA	5025	62	23	0	0	ASCRP3007838	ASCRP3007838	10506.6	3104.38	1.808763e+001	3.110406e+000	81	20	3.753994e+000	0	0	0	0	0	0	18.1238	1	1	47.5395	20.3226
DATA	5026	62	24	0	0	ASCRP3004450	ASCRP3004450	10532.2	3103.72	4.854939e+001	5.472825e+000	108	20	3.914417e+000	0	0	0	0	0	0	48.7288	1	1	50.7771	19.5862
DATA	5027	62	25	0	0	ASCRP3001906	ASCRP3001906	10557.4	3103.67	2.740999e+000	2.536947e+000	63	20.5	6.009667e+000	0	0	0	0	0	0	2.75554	1	0	48.5334	20.2333
DATA	5028	62	26	0	0	ASCRP3009359	ASCRP3009359	10583	3103.75	3.677569e+002	3.686180e+001	431	19	5.498778e+000	0	0	0	0	0	0	370.295	1	1	50.1463	20.3548
DATA	5029	62	27	0	0	ASCRP3005135	ASCRP3005135	10608.4	3104.05	3.988678e+001	4.714988e+000	101	20.5	5.403758e+000	0	0	0	0	0	0	40.2232	1	1	49.1849	21.6563
DATA	5030	62	28	0	0	ASCRP3008643	ASCRP3008643	10633.7	3103.99	1.092376e+002	1.120854e+001	169	19	4.510014e+000	0	0	0	0	0	0	110.322	1	1	47.2035	19.7333
DATA	5031	62	29	0	0	ASCRP3008760	ASCRP3008760	10659.3	3103.5	2.367147e+001	3.447845e+000	85.5	20	4.763887e+000	0	0	0	0	0	0	23.9419	1	1	57.5363	20.8065
DATA	5032	62	30	0	0	ASCRP3000681	ASCRP3000681	10684.5	3103.85	1.804600e+001	3.086094e+000	81	16	6.347478e+000	0	0	0	0	0	0	18.2767	1	1	51.7088	18.9048
DATA	5033	62	31	0	0	ASCRP3003486	ASCRP3003486	10709.7	3103.94	8.151099e+000	2.629750e+000	69	21	4.272752e+000	0	0	0	0	0	0	8.26599	1	0	49.5074	20.4444
DATA	5034	62	32	0	0	ASCRP3011050	ASCRP3011050	10735.5	3103.5	8.214978e+001	8.586092e+000	145	21	5.697265e+000	0	0	0	0	0	0	83.415	1	1	57.5363	20.2
DATA	5035	62	33	0	0	ASCRP3007033	ASCRP3007033	10760.7	3103.5	1.913982e+002	1.930164e+001	255	20	5.413752e+000	0	0	0	0	0	0	194.571	1	1	65	20.9394
DATA	5036	62	34	0	0	ASCRP3011600	ASCRP3011600	10786.1	3103.56	2.626660e+001	3.620284e+000	89	20	3.478836e+000	0	0	0	0	0	0	26.7312	1	1	50.1463	20.0333
DATA	5037	62	35	0	0	ASCRP3012083	ASCRP3012083	10811.4	3103.79	4.491619e+001	5.135114e+000	107	18	5.791393e+000	0	0	0	0	0	0	45.7563	1	1	50.1463	20.6667
DATA	5038	62	36	0	0	ASCRP3012907	ASCRP3012907	10836.8	3103.64	2.879082e+002	2.889800e+001	351	21	5.110634e+000	0	0	0	0	0	0	293.569	1	1	52.6241	21.1304
DATA	5039	62	37	0	0	ASCRP3000100	ASCRP3000100	10862.4	3103.76	2.526465e+000	2.484497e+000	53	20	3.727162e+000	0	0	0	0	0	0	-8.52946	0	0	49.1849	19.7407
DATA	5040	62	38	0	0	ASCRP3012446	ASCRP3012446	10887.7	3103.53	9.599446e+000	2.661726e+000	73	20	6.631021e+000	0	0	0	0	0	0	9.80391	1	0	50.4627	21.4483
DATA	5041	62	39	0	0	ASCRP3005327	ASCRP3005327	10913.2	3103.46	2.522842e+000	2.480934e+000	59	18	5.060472e+000	0	0	0	0	0	0	-4.08163	0	0	47.5395	20.5862
DATA	5042	62	40	0	0	A_23_P10385	NM_016448	10938.5	3103.5	2.521409e+000	2.479887e+000	63	20	6.750479e+000	0	0	0	0	0	0	0.432778	0	0	57.5363	21.5
DATA	5043	62	41	0	0	ASCRP3011647	ASCRP3011647	10963.9	3103.5	8.590596e+000	2.623005e+000	72.5	20	5.631688e+000	0	0	0	0	0	0	8.78865	1	0	65	20.1818
DATA	5044	62	42	0	0	ASCRP3001189	ASCRP3001189	10989.4	3103.43	2.384296e+001	3.438352e+000	87	16	2.828107e+000	0	0	0	0	1	0	24.4021	1	1	57.5363	17.2083
DATA	5045	62	43	0	0	ASCRP3012019	ASCRP3012019	11014.7	3103.5	4.811013e+001	5.411078e+000	112	18.5	4.529893e+000	0	0	0	0	0	0	49.2524	1	1	50.4627	19.5417
DATA	5046	62	44	0	0	ASCRP3006612	ASCRP3006612	11040.1	3103.64	3.350961e+002	3.360098e+001	407	21	4.242641e+000	0	0	0	0	0	0	343.116	1	1	53.5237	21.25
DATA	5047	62	45	0	0	ASCRP3011686	ASCRP3011686	11065.4	3103.41	5.569023e+001	6.094616e+000	119.5	22.5	5.901490e+000	0	0	0	0	0	0	57.0292	1	1	50.7771	22
DATA	5048	62	46	0	0	ASCRP3008281	ASCRP3008281	11090.6	3103.8	2.137039e+001	3.270691e+000	83	20	4.258014e+000	0	0	0	0	0	0	21.8839	1	1	50.4627	20.5455
DATA	5049	62	47	0	0	ASCRP3002987	ASCRP3002987	11116.3	3103.68	2.744264e+001	3.696287e+000	92.5	21	4.130638e+000	0	0	0	0	0	0	28.0996	1	1	51.0895	21.3929
DATA	5050	62	48	0	0	ASCRP3010435	ASCRP3010435	11141.6	3103.47	2.749146e+000	2.491846e+000	66.5	19	4.916545e+000	0	0	0	0	0	0	2.81446	1	0	49.8279	19.3793
DATA	5051	62	49	1028	1	(+)E1A_r60_a104	E1A_r60_a104	11167.1	3103.67	7.861051e+000	2.599071e+000	74	20	4.572111e+000	0	0	0	0	0	0	8.04553	1	0	48.8603	20.4857
DATA	5052	62	50	0	0	ASCRP3007835	ASCRP3007835	11192.7	3103.41	1.732486e+002	1.750121e+001	242.5	18	4.281590e+000	0	0	0	0	0	0	177.25	1	1	52.3208	19.4643
DATA	5053	62	51	0	0	ASCRP3000897	ASCRP3000897	11218	3103.55	3.316302e+000	2.501451e+000	67	20.5	5.749649e+000	0	0	0	0	0	0	3.39135	1	0	49.8279	21.4615
DATA	5054	62	52	0	0	ASCRP3010938	ASCRP3010938	11243.4	3103.43	7.099156e+000	2.580279e+000	69	19	3.501583e+000	0	0	0	0	0	0	7.25592	1	0	57.5363	19.7586
DATA	5055	62	53	0	0	ASCRP3001365	ASCRP3001365	11268.5	3103.79	8.148674e+001	8.518359e+000	146	19	4.375456e+000	0	0	0	0	0	0	83.2341	1	1	48.5334	20.7692
DATA	5056	62	54	0	0	ASCRP3005518	ASCRP3005518	11293.8	3103.79	1.186565e+001	2.752827e+000	75.5	19	4.190301e+000	0	0	0	0	0	0	12.1117	1	0	47.5395	19.6
DATA	5057	62	55	0	0	ASCRP3008966	ASCRP3008966	11319.5	3103.5	4.191601e+001	4.873317e+000	105.5	22	4.466993e+000	0	0	0	0	0	0	42.752	1	1	49.1849	20.6667
DATA	5058	62	56	0	0	ASCRP3011531	ASCRP3011531	11345.2	3103.34	1.920402e+001	3.142958e+000	82	20	3.702732e+000	0	0	0	0	0	0	19.5703	1	1	49.1849	20.0909
DATA	5059	62	57	0	0	ASCRP3000138	ASCRP3000138	11370.3	3103.32	8.612093e+000	2.634974e+000	71	20	4.110841e+000	0	0	0	0	0	0	8.76846	1	0	49.5074	20.5517
DATA	5060	62	58	0	0	A_23_P23765	NM_014288	11395.6	3103.15	1.211012e+001	2.771280e+000	76	21	4.811863e+000	0	0	0	0	0	0	12.3181	1	0	48.8603	20.1333
DATA	5061	62	59	0	0	ASCRP3001007	ASCRP3001007	11421	3103.52	3.633951e+003	3.634036e+002	3672	21	3.997983e+000	0	0	0	0	0	0	3692.52	1	1	54.7002	20.625
DATA	5062	62	60	0	0	ASCRP3011652	ASCRP3011652	11446	3103.16	2.540104e+000	2.497910e+000	60	20	4.392228e+000	0	0	0	0	0	0	-2.86173	0	0	47.2035	20.3333
DATA	5063	62	61	0	0	ASCRP3011410	ASCRP3011410	11471.8	3103.41	1.489575e+001	2.910789e+000	80	20	4.240359e+000	0	0	0	0	0	0	15.1025	1	1	48.5334	20.2258
DATA	5064	62	62	0	0	ASCRP3009272	ASCRP3009272	11497.2	3103.36	3.716737e+001	4.481364e+000	101	22	5.405510e+000	0	0	0	0	0	0	37.6392	1	1	49.5074	21.7667
DATA	5065	62	63	0	0	ASCRP3012003	ASCRP3012003	11522.9	3103.45	8.689922e+000	2.653084e+000	74	20	5.758584e+000	0	0	0	0	0	0	8.78957	1	0	50.1463	20.8065
DATA	5066	62	64	0	0	ASCRP3009623	ASCRP3009623	11548	3103.21	3.529072e+001	4.330515e+000	103	18	5.275017e+000	0	0	0	0	0	0	35.652	1	1	50.1463	19.6774
DATA	5067	62	65	0	0	Negative005	Negative005	11573.2	3103.6	2.555319e+000	2.512872e+000	56	20	3.625420e+000	0	0	0	0	0	0	-7.37265	0	0	51.4001	20.2105
DATA	5068	62	66	0	0	ASCRP3000248	ASCRP3000248	11598.8	3103.38	2.558561e+000	2.516060e+000	64	19	2.913816e+000	0	0	0	0	0	0	-1.00803	0	0	50.1463	18.9032
DATA	5069	62	67	0	0	ASCRP3000947	ASCRP3000947	11624.4	3103.43	2.561804e+000	2.519249e+000	61	20	5.347575e+000	0	0	0	0	0	0	-4.10798	0	0	57.5363	20.8214
DATA	5070	62	68	0	0	ASCRP3002801	ASCRP3002801	11649.4	3103.31	6.198863e+002	6.203993e+001	699.5	20	5.713143e+000	0	0	0	0	0	0	623.109	1	1	52.9257	19.84
DATA	5071	62	69	0	0	ASCRP3004467	ASCRP3004467	11675.1	3103.38	1.988114e+001	3.214166e+000	84	21	5.226317e+000	0	0	0	0	0	0	19.9595	1	1	48.5334	20.7576
DATA	5072	62	70	0	0	ASCRP3008128	ASCRP3008128	11700.2	3103.41	9.834689e+002	9.837939e+001	1051	21	3.975733e+000	0	0	0	0	0	0	986.163	1	1	52.6241	21.5
DATA	5073	62	71	0	0	ASCRP3009597	ASCRP3009597	11725.7	3103.31	6.569196e+001	7.040111e+000	130	20	4.711800e+000	0	0	0	0	0	0	65.7934	1	1	49.8279	20.1429
DATA	5074	62	72	0	0	Negative006	Negative006	11751	3102.94	2.577276e+000	2.538441e+000	67.5	21	5.771998e+000	0	0	0	0	0	0	1.42091	0	0	45.1352	21.4857
DATA	5075	62	73	0	0	ASCRP3002228	ASCRP3002228	11777	3103.52	9.163796e+000	2.697665e+000	75.5	20.5	5.564504e+000	0	0	0	0	0	0	9.15739	1	0	46.5243	19.9375
DATA	5076	62	74	0	0	ASCRP3011968	ASCRP3011968	11802.1	3102.96	7.162257e+000	2.638924e+000	71.5	18.5	5.633749e+000	0	0	0	0	0	0	7.14987	1	0	47.8731	19.5
DATA	5077	62	75	0	0	ASCRP3001935	ASCRP3001935	11827.7	3103.17	2.407766e+001	3.501511e+000	89	20	4.859994e+000	0	0	0	0	0	0	24.0131	1	1	46.8651	19.6333
DATA	5078	62	76	0	0	ASCRP3001632	ASCRP3001632	11852.9	3102.92	1.392289e+001	2.900516e+000	79	22	4.616136e+000	0	0	0	0	0	0	13.8735	1	1	46.8651	21.6061
DATA	5079	62	77	0	0	ASCRP3008148	ASCRP3008148	11878.6	3103.09	6.244545e+001	6.743801e+000	128	20	3.442238e+000	0	0	0	0	0	0	62.1758	1	1	49.1849	19.8148
DATA	5080	62	78	0	0	ASCRP3009803	ASCRP3009803	11903.5	3103	9.080313e+001	9.431070e+000	155	20	5.736625e+000	0	0	0	0	0	0	90.352	1	1	54.1152	19.8621
DATA	5081	62	79	0	0	ASCRP3009333	ASCRP3009333	11929	3103.1	2.159144e+001	3.340947e+000	87	20	4.268697e+000	0	0	0	0	0	0	21.4726	1	1	46.8651	19.6875
DATA	5082	62	80	0	0	ASCRP3000995	ASCRP3000995	11954.3	3103.07	2.593644e+000	2.550560e+000	62	18	5.573362e+000	0	0	0	0	0	0	-2.52662	0	0	49.1849	20.0645
DATA	5083	62	81	0	0	ASCRP3007738	ASCRP3007738	11979.8	3103.08	2.219919e+002	2.234531e+001	284	17	4.850220e+000	0	0	0	0	0	0	220.621	1	1	49.8279	19.1034
DATA	5084	62	82	0	0	ASCRP3010718	ASCRP3010718	12005.2	3103	1.392205e+001	2.906617e+000	78	22	5.686861e+000	0	0	0	0	0	0	13.8346	1	1	47.2035	21.8707
DATA	5085	63	1	0	0	ASCRP3001653	ASCRP3001653	9935.42	3111.43	1.735127e+001	3.121407e+000	76.5	19.5	4.867801e+000	0	0	0	0	0	0	16.9552	1	1	57.5363	20.0947
DATA	5086	63	2	0	0	ASCRP3004733	ASCRP3004733	9960.5	3111.35	2.639304e+000	2.595462e+000	57	19	5.203549e+000	0	0	0	0	0	0	-3.32245	0	0	57.5363	19.6667
DATA	5087	63	3	0	0	ASCRP3009581	ASCRP3009581	9986.03	3111.22	1.343286e+001	2.922644e+000	72	19.5	4.359690e+000	0	0	0	0	0	0	13.1214	1	1	45.835	19.4
DATA	5088	63	4	0	0	ASCRP3008827	ASCRP3008827	10011.2	3111.03	2.639160e+000	2.604031e+000	60	20	4.773954e+000	0	0	0	0	0	0	2.07912	0	0	49.1849	20.1724
DATA	5089	63	5	0	0	ASCRP3000212	ASCRP3000212	10037.1	3111.13	1.522659e+001	3.008290e+000	72	20	5.118113e+000	0	0	0	0	0	0	14.8803	1	1	49.1849	19.8485
DATA	5090	63	6	0	0	ASCRP3008737	ASCRP3008737	10062.5	3111	2.549185e+002	2.562340e+001	305	20	4.209309e+000	0	0	0	0	0	0	249.246	1	1	49.8279	19.4194
DATA	5091	63	7	0	0	ASCRP3005160	ASCRP3005160	10088	3111.13	5.950514e+000	2.658920e+000	65.5	20	5.500641e+000	0	0	0	0	0	0	5.82192	1	0	46.8651	20.4688
DATA	5092	63	8	0	0	ASCRP3012586	ASCRP3012586	10113.2	3110.89	2.284177e+001	3.452882e+000	80.5	21	5.769963e+000	0	0	0	0	0	0	22.3662	1	1	47.8731	21.3226
DATA	5093	63	9	0	0	ASCRP3008335	ASCRP3008335	10138.5	3111	7.633710e+001	8.060145e+000	137	21	5.954667e+000	0	0	0	0	0	0	74.8176	1	1	54.1152	21.5161
DATA	5094	63	10	0	0	ASCRP3009947	ASCRP3009947	10164	3110.8	4.537365e+000	2.623723e+000	65	19	4.983767e+000	0	0	0	0	0	0	4.45183	1	0	46.8651	19.3
DATA	5095	63	11	0	0	ASCRP3006716	ASCRP3006716	10189.5	3110.88	1.286038e+001	2.883796e+000	74	19	5.150205e+000	0	0	0	0	0	0	12.6328	1	0	49.8279	19.2692
