TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	3402	42	40	0	0	ASCRP3000718	ASCRP3000718	7743.33	536.247	1.603423e+000	1.577401e+000	35	21.5	4.872529e+000	0	0	0	0	0	0	0.439233	0	0	48.2044	21.6923
DATA	3403	42	41	0	0	ASCRP3007284	ASCRP3007284	7768.43	536.237	3.639842e+001	3.965796e+000	73	22	5.901412e+000	0	0	0	0	0	0	36.4062	1	1	49.5074	22.92
DATA	3404	42	42	0	0	ASCRP3002339	ASCRP3002339	7793.69	536.338	6.302992e+001	6.496139e+000	100	22	4.307375e+000	0	0	0	0	0	0	63.1322	1	1	48.5334	22.1471
DATA	3405	42	43	0	0	ASCRP3007854	ASCRP3007854	7819.26	536.221	2.223777e+001	2.722203e+000	57	23	4.413091e+000	0	0	0	0	0	0	22.3051	1	1	49.8279	23.2414
DATA	3406	42	44	0	0	ASCRP3007468	ASCRP3007468	7844.69	536.368	7.664053e+000	1.745298e+000	42	22.5	4.516138e+000	0	0	0	0	0	0	7.69743	1	0	46.5243	22.6071
DATA	3407	42	45	0	0	ASCRP3006115	ASCRP3006115	7869.25	536.153	1.592502e+000	1.566048e+000	32	23	6.785228e+000	0	0	0	0	0	0	-2.38379	0	0	51.4001	22.3438
DATA	3408	42	46	0	0	ASCRP3008308	ASCRP3008308	7895.4	536.16	8.397671e+001	8.542085e+000	117	21	6.533591e+000	0	0	0	0	0	0	84.5553	1	1	49.1849	21.3659
DATA	3409	42	47	0	0	ASCRP3002195	ASCRP3002195	7920.75	536.373	1.040853e+002	1.052512e+001	141	20	5.791373e+000	0	0	0	0	0	0	104.922	1	1	49.1849	20.96
DATA	3410	42	48	0	0	ASCRP3009111	ASCRP3009111	7945.94	536.321	2.991401e+001	3.373999e+000	66	19	5.988626e+000	0	0	0	0	0	0	30.1876	1	1	50.4627	20.3636
DATA	3411	42	49	0	0	ASCRP3005896	ASCRP3005896	7971.55	536.53	2.981869e+001	3.364813e+000	66	20	6.271327e+000	0	0	0	0	0	0	30.1222	1	1	51.4001	21.2727
DATA	3412	42	50	0	0	ASCRP3011892	ASCRP3011892	7996.82	536.349	1.220365e+001	1.978635e+000	48	20	4.875775e+000	0	0	0	0	0	0	12.3398	1	1	51.4001	20.0313
DATA	3413	42	51	0	0	ASCRP3013336	ASCRP3013336	8022.5	536.378	2.605017e+001	3.034385e+000	62	21	4.999899e+000	0	0	0	0	0	0	26.3644	1	1	48.5334	21.0313
DATA	3414	42	52	1028	1	(+)E1A_r60_a20	E1A_r60_a20	8047.6	536.425	1.563595e+001	2.205077e+000	53	22.5	5.223628e+000	0	0	0	0	0	0	15.8371	1	1	48.5334	21.0625
DATA	3415	42	53	0	0	ASCRP3004323	ASCRP3004323	8073.24	536.24	7.037210e+000	1.705615e+000	43	20.5	4.358108e+000	0	0	0	0	0	0	7.13312	1	0	48.8603	20.8
DATA	3416	42	54	0	0	ASCRP3002999	ASCRP3002999	8098.5	536.5	1.029828e+001	1.863186e+000	47	19.5	2.948696e+000	0	0	0	0	0	0	10.4451	1	1	57.5363	19.8636
DATA	3417	42	55	0	0	ASCRP3006766	ASCRP3006766	8123.67	536.5	1.856731e+001	2.419850e+000	53	19	5.563014e+000	0	0	0	0	0	0	18.8425	1	1	57.5363	21.4667
DATA	3418	42	56	0	0	ASCRP3003916	ASCRP3003916	8149.42	536.573	3.634823e+001	3.951944e+000	71	22	4.136882e+000	0	0	0	0	0	0	36.9047	1	1	57.5363	22.3
DATA	3419	42	57	0	0	ASCRP3005227	ASCRP3005227	8175.03	536.663	8.101471e+002	8.102955e+001	856	23	6.303927e+000	0	0	0	0	0	0	822.867	1	1	53.8203	24.2857
DATA	3420	42	58	0	0	ASCRP3000832	ASCRP3000832	8200.25	536.627	7.865275e+002	7.866802e+001	836.5	20	6.379033e+000	0	0	0	0	0	0	799.121	1	1	49.1849	21.2222
DATA	3421	42	59	0	0	ASCRP3008358	ASCRP3008358	8225.98	536.5	3.490146e+000	1.588489e+000	39	21	5.570299e+000	0	0	0	0	0	0	3.54685	1	0	50.4627	20.5625
DATA	3422	42	60	0	0	ASCRP3004921	ASCRP3004921	8251.06	536.646	2.974029e+000	1.577778e+000	38.5	21	4.866889e+000	0	0	0	0	0	0	3.02269	1	0	45.4864	21.9259
DATA	3423	42	61	0	0	ASCRP3007589	ASCRP3007589	8276.42	536.573	5.118519e+000	1.631777e+000	41	21	5.620599e+000	0	0	0	0	0	0	5.20252	1	0	57.5363	20.6552
DATA	3424	42	62	0	0	ASCRP3010887	ASCRP3010887	8301.58	536.573	1.588834e+001	2.219305e+000	52	22	7.720535e+000	0	0	0	0	0	0	16.1484	1	1	57.5363	22.24
DATA	3425	42	63	0	0	ASCRP3004420	ASCRP3004420	8327	536.545	4.347917e+001	4.615833e+000	79	21	4.166396e+000	0	0	0	0	0	0	44.185	1	1	55.8519	20.5946
DATA	3426	42	64	0	0	ASCRP3010149	ASCRP3010149	8352.64	536.45	5.778865e+000	1.654241e+000	41	22.5	7.742209e+000	0	0	0	0	0	0	5.87143	1	0	50.7771	22.3571
DATA	3427	42	65	0	0	Negative034	Negative034	8377.64	536.885	1.576718e+000	1.550665e+000	36	20	6.293558e+000	0	0	0	0	0	0	0.210783	0	0	49.8279	20.4375
DATA	3428	42	66	0	0	ASCRP3002153	ASCRP3002153	8403.16	536.814	9.411380e+000	1.814304e+000	45	19.5	4.239370e+000	0	0	0	0	0	0	9.55538	1	1	46.8651	18.9737
DATA	3429	42	67	0	0	ASCRP3008937	ASCRP3008937	8428.89	536.253	5.261602e+000	1.638569e+000	42	21.5	5.685194e+000	0	0	0	0	0	0	5.33977	1	0	49.8279	21.3929
DATA	3430	42	68	0	0	ASCRP3000982	ASCRP3000982	8454	536.926	3.342949e+001	3.685938e+000	69.5	24	5.732681e+000	0	0	0	0	0	0	33.9066	1	1	46.8651	22.6364
DATA	3431	42	69	0	0	ASCRP3012697	ASCRP3012697	8479.67	536.701	7.860546e+002	7.862082e+001	837	21	5.321907e+000	0	0	0	0	0	0	796.785	1	1	52.3208	20.9714
DATA	3432	42	70	0	0	ASCRP3012841	ASCRP3012841	8504.97	536.861	1.978790e+000	1.567266e+000	39	22.5	6.346966e+000	0	0	0	0	0	0	2.0044	1	0	46.8651	23.3571
DATA	3433	42	71	0	0	ASCRP3000113	ASCRP3000113	8530.38	536.636	9.431796e+000	1.819451e+000	46	24	5.830767e+000	0	0	0	0	0	0	9.54668	1	1	49.8279	23.7419
DATA	3434	42	72	0	0	ASCRP3009988	ASCRP3009988	8555.75	536.676	3.368266e+001	3.710802e+000	70	27	6.879684e+000	0	0	0	0	1	0	34.0646	1	1	46.8651	25.4828
DATA	3435	42	73	0	0	Negative050	Negative050	8581.61	537.159	1.607619e+000	1.566890e+000	38	20	4.232808e+000	0	0	0	0	0	0	1.62436	1	0	47.2035	20.2
DATA	3436	42	74	0	0	Negative055	Negative055	8606.58	537.108	1.586428e+000	1.560075e+000	34	21	6.618644e+000	0	0	0	0	0	0	-0.974787	0	0	44.7812	21.25
DATA	3437	42	75	0	0	ASCRP3005016	ASCRP3005016	8632.14	537	5.952285e+000	1.671241e+000	43	23	2.785430e+000	0	0	0	0	0	0	6.00259	1	0	46.8651	22.5172
DATA	3438	42	76	0	0	CUST_20_PI418767722	NM_006013	8656.99	536.857	2.080848e+001	2.602636e+000	56	21	5.084237e+000	0	0	0	0	0	0	20.9627	1	1	46.8651	22.129
DATA	3439	42	77	0	0	ASCRP3010459	ASCRP3010459	8682.56	536.972	5.484174e+001	5.703101e+000	92	21	4.889305e+000	0	0	0	0	0	0	55.1872	1	1	48.2044	21.0303
DATA	3440	42	78	0	0	ASCRP3004628	ASCRP3004628	8708.04	536.956	3.346471e+001	3.695086e+000	71	23	6.134624e+000	0	0	0	0	0	0	33.6371	1	1	46.8651	23.1143
DATA	3441	42	79	0	0	ASCRP3003983	ASCRP3003983	8733.5	536.821	9.768223e+001	9.893370e+000	134	22	6.494574e+000	0	0	0	0	0	0	98.0696	1	1	49.1849	22.5556
DATA	3442	42	80	0	0	ASCRP3002016	ASCRP3002016	8758.72	536.861	1.233220e+003	1.233320e+002	1236.5	23	5.487559e+000	0	0	0	0	0	0	1236.64	1	1	47.8731	22.4483
DATA	3443	42	81	0	0	ASCRP3003654	ASCRP3003654	8784.33	536.758	1.599009e+000	1.573919e+000	36.5	19	5.049752e+000	0	0	0	0	0	0	0.681476	0	0	45.4864	19.4
DATA	3444	42	82	0	0	ASCRP3011527	ASCRP3011527	8809.39	536.781	1.470803e+001	2.154508e+000	51	20	5.446022e+000	0	0	0	0	0	0	14.7125	1	1	44.7812	20.2822
DATA	3445	43	1	0	0	ASCRP3006647	ASCRP3006647	6739.7	543.114	7.504507e+001	7.665238e+000	106	18	4.489870e+000	0	0	0	0	0	0	75.6871	1	1	47.2035	17.8877
DATA	3446	43	2	0	0	ASCRP3005420	ASCRP3005420	6765.09	543.065	1.544347e+001	2.201597e+000	47	21	4.854317e+000	0	0	0	0	0	0	15.5002	1	1	65	21.4242
DATA	3447	43	3	0	0	ASCRP3006148	ASCRP3006148	6790.46	543.362	1.246049e+001	2.009073e+000	43	18	4.615315e+000	0	0	0	0	0	0	12.4515	1	1	46.8651	18.6364
DATA	3448	43	4	0	0	ASCRP3007923	ASCRP3007923	6815.74	543.154	2.213374e+000	1.597749e+000	33	19	5.000462e+000	0	0	0	0	0	0	2.20289	1	0	49.8279	19.7308
DATA	3449	43	5	0	0	ASCRP3002829	ASCRP3002829	6841.53	543.455	1.647915e+001	2.288633e+000	48	21	5.399390e+000	0	0	0	0	0	0	16.3411	1	1	46.5243	20.8182
DATA	3450	43	6	0	0	ASCRP3000527	ASCRP3000527	6866.93	543.647	1.353609e+001	2.090670e+000	45	20	4.109043e+000	0	0	0	0	0	0	13.3792	1	1	46.1809	19.7931
DATA	3451	43	7	0	0	ASCRP3009323	ASCRP3009323	6892.29	543.422	3.153715e+001	3.535457e+000	63	21	5.911318e+000	0	0	0	0	0	0	31.0806	1	1	51.4001	20.5667
DATA	3452	43	8	0	0	ASCRP3006391	ASCRP3006391	6917.62	543.476	2.654211e+002	2.659042e+001	296	19	4.262111e+000	0	0	0	0	0	0	260.91	1	1	51.7088	18.9677
DATA	3453	43	9	0	0	ASCRP3009669	ASCRP3009669	6942.81	543.676	2.065854e+001	2.616454e+000	54	20.5	5.737344e+000	0	0	0	0	0	0	20.2624	1	1	46.1809	20.8529
DATA	3454	43	10	0	0	ASCRP3003732	ASCRP3003732	6968.36	543.5	9.911669e+000	1.889625e+000	42	19	6.275400e+000	0	0	0	0	0	0	9.70243	1	1	47.8731	20.7742
DATA	3455	43	11	0	0	ASCRP3009733	ASCRP3009733	6993.58	543.427	9.327242e+001	9.465425e+000	125.5	20	6.148489e+000	0	0	0	0	0	0	91.1528	1	1	57.5363	19.8824
DATA	3456	43	12	0	0	ASCRP3009558	ASCRP3009558	7019.29	543.348	5.452270e+000	1.703350e+000	38	20	5.761352e+000	0	0	0	0	0	0	5.3209	1	0	45.835	21.5455
DATA	3457	43	13	0	0	ASCRP3006988	ASCRP3006988	7044.42	543.427	1.642803e+000	1.621899e+000	33	21	5.752988e+000	0	0	0	0	0	0	1.40157	0	0	57.5363	21.4074
DATA	3458	43	14	0	0	ASCRP3007784	ASCRP3007784	7069.94	543.519	9.845361e+002	9.846689e+001	985.5	20	4.328730e+000	0	0	0	0	0	0	958.915	1	1	49.5074	19.6875
DATA	3459	43	15	0	0	Negative057	Negative057	7095.42	543.427	1.645306e+000	1.618026e+000	32	20	3.559026e+000	0	0	0	0	0	0	0.124248	0	0	65	20.1667
DATA	3460	43	16	0	0	ASCRP3003340	ASCRP3003340	7120.56	543.4	1.266762e+002	1.277061e+001	157	20	5.819458e+000	0	0	0	0	0	0	123.248	1	1	50.7771	20.4074
DATA	3461	43	17	0	0	A_23_P82738	NM_012415	7146	543.455	4.143865e+000	1.671200e+000	38	22	6.430833e+000	0	0	0	0	0	0	4.03083	1	0	55.8519	22.9118
DATA	3462	43	18	0	0	ASCRP3002901	ASCRP3002901	7171.42	543.427	1.450331e+001	2.173661e+000	46	22	5.951570e+000	0	0	0	0	0	0	14.1073	1	1	65	20.7241
DATA	3463	43	19	0	0	ASCRP3012935	ASCRP3012935	7197.21	543.24	1.097875e+001	1.955986e+000	43	21	4.531135e+000	0	0	0	0	0	0	10.6806	1	1	48.8603	20.7419
DATA	3465	43	21	0	0	ASCRP3012130	ASCRP3012130	7247.49	544.227	6.027157e+000	1.726165e+000	39	19	5.323292e+000	0	0	0	0	0	0	5.86815	1	0	48.5334	20.8621
DATA	3466	43	22	0	0	ASCRP3004597	ASCRP3004597	7273.15	543.324	1.643839e+000	1.624344e+000	35	19	4.243586e+000	0	0	0	0	0	0	1.55003	0	0	47.5395	20.1471
DATA	3467	43	23	0	0	ASCRP3000445	ASCRP3000445	7298.76	543.569	1.473982e+001	2.186748e+000	46	21.5	5.763757e+000	0	0	0	0	0	0	14.3706	1	1	48.2044	22.4643
DATA	3468	43	24	0	0	ASCRP3013568	ASCRP3013568	7323.89	543.919	1.584794e+001	2.261938e+000	48	21	4.748155e+000	0	0	0	0	0	0	15.4641	1	1	46.8651	20.7857
DATA	3469	43	25	0	0	ASCRP3008742	ASCRP3008742	7349.51	543.789	3.170550e+002	3.174647e+001	343	19	4.453981e+000	0	0	0	0	0	0	309.68	1	1	47.5395	20.2609
DATA	3470	43	26	0	0	ASCRP3012850	ASCRP3012850	7374.5	543.5	1.208490e+001	2.013616e+000	45.5	24	5.390468e+000	0	0	0	0	0	0	11.8163	1	1	65	23.5714
DATA	3471	43	27	0	0	CUST_16_PI418767722	NM_001536	7399.67	543.414	2.849735e+000	1.633850e+000	36	21	5.153502e+000	0	0	0	0	0	0	2.78959	1	0	47.8731	20.3778
DATA	3472	43	28	0	0	ASCRP3000318	ASCRP3000318	7425.4	543.19	1.118734e+001	1.957889e+000	45	17	4.237703e+000	0	0	0	0	0	0	10.965	1	1	50.4627	18.6207
DATA	3473	43	29	0	0	ASCRP3007588	ASCRP3007588	7450.51	543.747	6.396788e+000	1.727540e+000	39.5	19.5	5.638130e+000	0	0	0	0	0	0	6.27762	1	0	49.1849	19.7333
DATA	3474	43	30	0	0	ASCRP3006625	ASCRP3006625	7476.32	543.446	2.161143e+001	2.690463e+000	53.5	21	5.405879e+000	0	0	0	0	0	0	21.2383	1	1	48.8603	21.2
DATA	3475	43	31	0	0	CUST_12_PI418767722	NM_001861	7502.68	543.711	2.125525e+000	1.614244e+000	36	20.5	5.257771e+000	0	0	0	0	0	0	2.09186	1	0	49.5074	21.0313
DATA	3476	43	32	0	0	ASCRP3011036	ASCRP3011036	7527.31	543.587	8.709018e+000	1.819855e+000	42	21	5.979860e+000	0	0	0	0	0	0	8.58318	1	1	51.0895	22.1111
DATA	3477	43	33	0	0	ASCRP3012958	ASCRP3012958	7552.78	544.105	3.067153e+000	1.624821e+000	38	22	5.484787e+000	0	0	0	0	0	0	3.02725	1	0	48.8603	21.9118
DATA	3478	43	34	0	0	ASCRP3011301	ASCRP3011301	7577.72	543.567	3.116246e+000	1.623408e+000	37	22	5.054075e+000	0	0	0	0	0	0	3.08032	1	0	46.5243	22.1765
DATA	3479	43	35	0	0	ASCRP3007514	ASCRP3007514	7603.57	543.84	4.207107e+000	1.645477e+000	39	20	4.704043e+000	0	0	0	0	0	0	4.16496	1	0	49.1849	20.4688
DATA	3480	43	36	0	0	ASCRP3008422	ASCRP3008422	7628.63	543.64	1.034181e+002	1.046308e+001	139	22.5	4.789956e+000	0	0	0	0	0	0	102.537	1	1	48.8603	22.2333
DATA	3481	43	37	0	0	ASCRP3007285	ASCRP3007285	7654.17	543.913	3.146329e+001	3.523451e+000	64	24.5	7.379134e+000	0	0	0	0	0	0	31.2425	1	1	46.8651	24.25
DATA	3482	43	38	0	0	ASCRP3004520	ASCRP3004520	7679.49	543.63	7.146936e+002	7.148690e+001	742.5	21.5	5.069743e+000	0	0	0	0	0	0	710.764	1	1	51.0895	21.4333
DATA	3483	43	39	0	0	ASCRP3007613	ASCRP3007613	7705.01	543.779	1.755052e+002	1.762161e+001	209	20.5	6.016644e+000	0	0	0	0	0	0	174.802	1	1	46.1809	21.1667
DATA	3484	43	40	0	0	ASCRP3013377	ASCRP3013377	7730.42	543.573	1.605491e+000	1.578821e+000	34	20	6.381705e+000	0	0	0	0	0	0	-1.22498	0	0	57.5363	21.6154
DATA	3485	43	41	0	0	ASCRP3010350	ASCRP3010350	7755.58	543.573	1.429616e+001	2.128217e+000	49	23	4.448163e+000	0	0	0	0	0	0	14.2808	1	1	57.5363	23.8846
DATA	3486	43	42	0	0	Negative022	Negative022	7780.88	543.416	2.899130e+000	1.600769e+000	38	22	6.285786e+000	0	0	0	0	0	0	2.90015	1	0	49.8279	23.5556
DATA	3487	43	43	0	0	ASCRP3009963	ASCRP3009963	7806.73	543.84	1.597382e+001	2.241258e+000	50.5	22	4.251696e+000	0	0	0	0	0	0	16.0014	1	1	48.8603	22.3333
DATA	3488	43	44	0	0	ASCRP3006687	ASCRP3006687	7831.88	543.72	3.219106e+002	3.222932e+001	362	23	5.180534e+000	0	0	0	0	0	0	322.897	1	1	50.7771	23.3
DATA	3489	43	45	0	0	ASCRP3004071	ASCRP3004071	7857.34	543.885	1.594512e+000	1.568025e+000	36	22	4.641853e+000	0	0	0	0	0	0	-0.480354	0	0	43.7019	22.7586
DATA	3490	43	46	0	0	ASCRP3009569	ASCRP3009569	7882.68	543.746	3.002550e+001	3.386426e+000	64	19.5	6.571902e+000	0	0	0	0	0	0	30.1938	1	1	47.5395	21.0714
DATA	3491	43	47	0	0	ASCRP3000496	ASCRP3000496	7908.79	543.679	3.988097e+000	1.614199e+000	39	22	5.118232e+000	0	0	0	0	0	0	4.01536	1	0	49.8279	21.5789
DATA	3492	43	48	0	0	ASCRP3012205	ASCRP3012205	7933.38	543.63	4.668214e+002	4.670828e+001	510.5	20	5.937711e+000	0	0	0	0	0	0	470.525	1	1	50.7771	21.4444
DATA	3493	43	49	0	0	ASCRP3012783	ASCRP3012783	7958.89	544.141	1.112028e+001	1.916488e+000	47	19	4.677572e+000	0	0	0	0	0	0	11.2199	1	1	45.835	19.6176
DATA	3494	43	50	0	0	A_23_P7313	NM_001040058	7984.13	543.75	1.212533e+001	1.975245e+000	49	18.5	7.060453e+000	0	0	0	0	0	0	12.2464	1	1	50.1463	20.25
DATA	3495	43	51	0	0	Negative012	Negative012	8009.45	543.654	1.584155e+000	1.557896e+000	34	20	5.349213e+000	0	0	0	0	0	0	0.132542	0	0	49.8279	20.8529
DATA	3496	43	52	0	0	ASCRP3008964	ASCRP3008964	8035.03	543.797	5.022913e+001	5.258562e+000	87.5	21	4.848461e+000	0	0	0	0	0	0	50.82	1	1	47.5395	20.1515
DATA	3497	43	53	0	0	ASCRP3010176	ASCRP3010176	8060.51	544.091	1.868414e+000	1.566566e+000	36.5	22	5.038507e+000	0	0	0	0	0	0	1.8918	1	0	45.4864	20.7143
DATA	3498	43	54	0	0	ASCRP3012355	ASCRP3012355	8086.06	543.776	7.046876e+000	1.706550e+000	43.5	20.5	3.097642e+000	0	0	0	0	0	0	7.14022	1	0	45.835	20.6538
DATA	3499	43	55	0	0	ASCRP3011351	ASCRP3011351	8111.39	543.931	2.373877e+004	2.373877e+003	23824	19	3.661224e+000	0	0	0	0	0	0	24067.4	1	1	53.8203	19.5926
DATA	3500	43	56	0	0	A_23_P70328	NM_018132	8136.8	543.845	1.801698e+001	2.378321e+000	53	21	4.202840e+000	0	0	0	0	0	0	18.2762	1	1	47.2035	21.4286
DATA	3501	43	57	0	0	ASCRP3010845	ASCRP3010845	8161.91	543.935	8.466162e+003	8.466176e+002	8605	23	5.530579e+000	0	0	0	0	0	0	8591.65	1	1	54.4085	23.9286
DATA	3502	43	58	1028	1	(+)E1A_r60_a97	E1A_r60_a97	8187.5	544	1.577498e+000	1.551294e+000	33	22	6.699178e+000	0	0	0	0	0	0	-3.01688	0	0	54.1152	23.0571
DATA	3503	43	59	0	0	ASCRP3001852	ASCRP3001852	8212.83	544	7.547349e+001	7.705042e+000	112	19.5	5.921332e+000	0	0	0	0	0	0	76.6404	1	1	46.8651	20.3929
DATA	3504	43	60	0	0	ASCRP3003382	ASCRP3003382	8238.51	543.866	3.937167e+001	4.231490e+000	77.5	22	5.860428e+000	0	0	0	0	0	0	39.9885	1	1	46.5243	21.2308
DATA	3505	43	61	0	0	AS_circRNA_control211	AS_circRNA_control211	8263.72	544.095	1.043670e+002	1.055123e+001	139	21	4.971099e+000	0	0	0	0	0	0	106.011	1	1	48.8603	21.3871
DATA	3506	43	62	0	0	ASCRP3002595	ASCRP3002595	8289.6	543.921	3.232724e+000	1.583720e+000	39	20	6.353096e+000	0	0	0	0	0	0	3.28375	1	0	44.0646	20.8519
DATA	3507	43	63	0	0	ASCRP3003906	ASCRP3003906	8314.4	544.284	2.900987e+000	1.577425e+000	38	20	5.247322e+000	0	0	0	0	0	0	2.94651	1	0	46.5243	20.1429
DATA	3508	43	64	0	0	ASCRP3005806	ASCRP3005806	8339.86	544.186	1.633304e+001	2.252214e+000	52	20	5.009436e+000	0	0	0	0	0	0	16.587	1	1	46.8651	19.6389
DATA	3509	43	65	0	0	ASCRP3001777	ASCRP3001777	8365.44	543.93	7.493434e+001	7.652278e+000	114	22.5	6.822000e+000	0	0	0	0	0	0	76.0832	1	1	48.2044	22.5556
DATA	3510	43	66	0	0	A_23_P11685	NM_024420	8391.11	544.083	1.577783e+000	1.551574e+000	34	20	6.131182e+000	0	0	0	0	0	0	-2.61265	0	0	46.8651	20.5161
DATA	3511	43	67	0	0	ASCRP3012303	ASCRP3012303	8416.54	544.236	3.015610e+001	3.391639e+000	66	18	3.742670e+000	0	0	0	0	0	0	30.5962	1	1	47.5395	18.1515
DATA	3512	43	68	0	0	ASCRP3009474	ASCRP3009474	8441.56	544.035	5.390442e+002	5.392678e+001	581.5	22	5.588450e+000	0	0	0	0	0	0	546.666	1	1	49.8279	21.3333
DATA	3513	43	69	0	0	ASCRP3011000	ASCRP3011000	8466.97	543.969	4.549701e+000	1.618971e+000	41	18	5.728999e+000	0	0	0	0	0	0	4.61155	1	0	46.1809	19.9167
DATA	3514	43	70	0	0	ASCRP3012021	ASCRP3012021	8492.09	544.065	1.721844e+001	2.319863e+000	53	21	6.112212e+000	0	0	0	0	0	0	17.4418	1	1	54.4085	21.3226
DATA	3515	43	71	0	0	ASCRP3010583	ASCRP3010583	8517.77	544.129	3.069395e+001	3.441155e+000	66	22	5.174111e+000	0	0	0	0	0	0	31.0707	1	1	46.5243	22.5
DATA	3516	43	72	0	0	ASCRP3012242	ASCRP3012242	8542.91	544.065	1.583195e+000	1.556896e+000	33	25	6.375111e+000	0	0	0	0	0	0	-4.69504	0	0	65	24.2727
DATA	3517	43	73	0	0	ASCRP3004216	ASCRP3004216	8568.5	544	1.339290e+001	2.054644e+000	49.5	23.5	6.454562e+000	0	0	0	0	1	0	13.5363	1	1	65	24.5714
DATA	3518	43	74	0	0	ASCRP3004123	ASCRP3004123	8594.08	544.091	1.822327e+002	1.828988e+001	221	22.5	4.363676e+000	0	0	0	0	0	0	184.024	1	1	47.8731	22.5417
DATA	3519	43	75	0	0	ASCRP3002113	ASCRP3002113	8619.03	544.132	1.580476e+001	2.221353e+000	53	22	3.522819e+000	0	0	0	0	0	0	15.9457	1	1	47.8731	22.4444
DATA	3520	43	76	0	0	ASCRP3005322	ASCRP3005322	8644.27	543.732	5.742956e+000	1.664632e+000	42	23	3.903705e+000	0	0	0	0	0	0	5.7886	1	0	47.2035	22.1034
DATA	3521	43	77	0	0	ASCRP3000222	ASCRP3000222	8669.61	544.069	8.476306e+000	1.778930e+000	45.5	20	6.059950e+000	0	0	0	0	0	0	8.53507	1	1	53.8203	21.6333
DATA	3522	43	78	0	0	ASCRP3010450	ASCRP3010450	8694.99	544.273	3.577010e+000	1.605984e+000	39.5	21	5.200496e+000	0	0	0	0	0	0	3.59804	1	0	49.1849	22.3871
DATA	3523	43	79	0	0	ASCRP3009865	ASCRP3009865	8720.74	544.222	4.628619e+001	4.886792e+000	84	21	6.104847e+000	0	0	0	0	0	0	46.5073	1	1	47.5395	22.0588
DATA	3524	43	80	0	0	ASCRP3013308	ASCRP3013308	8746.09	544.386	3.541967e+001	3.873960e+000	71.5	22	6.395133e+000	0	0	0	0	0	0	35.5497	1	1	65	22.0909
DATA	3525	43	81	0	0	A_23_P53126	NM_005574	8771.5	544.352	2.869565e+000	1.596858e+000	40	20.5	4.939314e+000	0	0	0	0	0	0	2.87685	1	0	65	20.2143
DATA	3526	43	82	0	0	ASCRP3012352	ASCRP3012352	8796.58	544.427	6.690876e+000	1.709049e+000	44.5	20.5	5.389805e+000	0	0	0	0	0	0	6.70031	1	0	57.5363	20.4167
DATA	3527	44	1	0	0	ASCRP3001884	ASCRP3001884	6752.5	550.5	1.099540e+004	1.099541e+003	10707	19	4.623502e+000	0	0	0	0	0	0	11070.4	1	1	57.5363	19.8222
DATA	3528	44	2	0	0	ASCRP3009493	ASCRP3009493	6777.84	550.429	3.947559e+001	4.248859e+000	71	18	4.723432e+000	0	0	0	0	0	0	39.5599	1	1	50.1463	19.5405
DATA	3529	44	3	0	0	ASCRP3003384	ASCRP3003384	6804.04	550.279	1.605072e+000	1.580275e+000	33	18	3.747744e+000	0	0	0	0	0	0	0.765898	0	0	46.1809	18.2593
DATA	3530	44	4	0	0	ASCRP3010585	ASCRP3010585	6828.55	550.634	2.953950e+000	1.611541e+000	35.5	20.5	4.038210e+000	0	0	0	0	0	0	2.93645	1	0	55.5662	20.9167
DATA	3531	44	5	0	0	ASCRP3001106	ASCRP3001106	6854	550.545	1.137172e+001	1.954629e+000	43.5	21	4.914656e+000	0	0	0	0	0	0	11.2649	1	1	55.8519	20.6667
DATA	3532	44	6	0	0	ASCRP3007622	ASCRP3007622	6879.51	550.427	5.833573e+001	6.047637e+000	90	20	3.954309e+000	0	0	0	0	0	0	57.6064	1	1	49.1849	19.6452
DATA	3533	44	7	0	0	ASCRP3002711	ASCRP3002711	6904.4	550.412	7.161377e+000	1.752165e+000	39	21	5.710988e+000	0	0	0	0	0	0	7.05262	1	0	52.3208	19.6667
DATA	3534	44	8	0	0	ASCRP3004480	ASCRP3004480	6930.17	550.545	1.630175e+000	1.603096e+000	32	19	5.873566e+000	0	0	0	0	0	0	-0.962908	0	0	45.835	19.5854
DATA	3535	44	9	0	0	ASCRP3008945	ASCRP3008945	6955.88	550.743	1.994306e+001	2.560902e+000	52	22	6.010899e+000	0	0	0	0	0	0	19.5497	1	1	48.2044	21.641
DATA	3536	44	10	0	0	ASCRP3006234	ASCRP3006234	6980.94	550.62	1.741264e+001	2.371154e+000	50	18	5.587120e+000	0	0	0	0	0	0	17.0382	1	1	50.1463	19.1818
DATA	3537	44	11	0	0	ASCRP3009983	ASCRP3009983	7006.44	550.521	1.041374e+002	1.053776e+001	130	21	6.425788e+000	0	0	0	0	0	0	101.738	1	1	48.2044	21.3429
