TYPE	text	text	text	integer	text	float	float	text	integer	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	text	integer	integer	integer	text	integer	boolean
FEPARAMS	Protocol_Name	Protocol_date	Scan_ScannerName	Scan_NumChannels	Scan_Date	Scan_MicronsPerPixelX	Scan_MicronsPerPixelY	Scan_OriginalGUID	Scan_NumScanPass	Grid_Name	Grid_Date	Grid_NumSubGridRows	Grid_NumSubGridCols	Grid_NumRows	Grid_NumCols	Grid_RowSpacing	Grid_ColSpacing	Grid_OffsetX	Grid_OffsetY	Grid_NomSpotWidth	Grid_NomSpotHeight	Grid_GenomicBuild	FeatureExtractor_Barcode	FeatureExtractor_Sample	FeatureExtractor_ScanFileName	FeatureExtractor_ArrayName	FeatureExtractor_ScanFileGUID	FeatureExtractor_DesignFileName	FeatureExtractor_ExtractionTime	FeatureExtractor_UserName	FeatureExtractor_ComputerName	FeatureExtractor_Version	FeatureExtractor_IsXDRExtraction	FeatureExtractor_ColorMode	FeatureExtractor_QCReportType	DyeNorm_NormFilename	DyeNorm_NormNumProbes	Grid_IsGridFile
DATA	GE1_1100_Jul11 (Read Only)	1-Jul-2011 22:30	Agilent Technologies Scanner G2505C US10450393	1	02-04-2016 13:48:02	5	5	c19ba24b-c1d7-4d38-8428-22822d882a7d	1	074301_D_F_20150519	19-May-2015 00:00	1	1	192	82	73.3235	63.5	0	36.6617	65	65	hg19:GRCh37:Feb2009	2_2		F:\2016.02.04 Human circ 1-color 8x15k(ouyangqingqing,yangliu,wangfei,jiyuqiang,linzhaoyu,xuming)\\US10450393_S01.tif	US10450393_S01	b629fdab-887f-4118-a782-34be10350407	074301_D_F_20150519.xml	04-Feb-2016 14:06:39	admin	HP4400-CDFC11DC	11.0.1.1	0	0	0		0	0
*
TYPE	float	float	float	integer	integer	float	float	float	integer	float	float	float	integer	float	float	integer	integer	integer	integer	integer	float	float	float	integer	float	float	float	float	float	integer	integer	float	float	float	float	float	integer	float	float	float	float	integer	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	integer	float	float	float	float	integer	float	float	float	float	text	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	integer	integer	integer	integer	float	integer	text	integer	text	float	float	float	integer	boolean	float	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean
STATS	gDarkOffsetAverage	gDarkOffsetMedian	gDarkOffsetStdDev	gDarkOffsetNumPts	gSaturationValue	gAvgSig2BkgeQC	gAvgSig2BkgNegCtrl	gRatioSig2BkgeQC_NegCtrl	gNumSatFeat	gLocalBGInlierNetAve	gLocalBGInlierAve	gLocalBGInlierSDev	gLocalBGInlierNum	gGlobalBGInlierAve	gGlobalBGInlierSDev	gGlobalBGInlierNum	gNumFeatureNonUnifOL	gNumPopnOL	gNumNonUnifBGOL	gNumPopnBGOL	gOffsetUsed	gGlobalFeatInlierAve	gGlobalFeatInlierSDev	gGlobalFeatInlierNum	AnyColorPrcntFeatNonUnifOL	AnyColorPrcntBGNonUnifOL	AnyColorPrcntFeatPopnOL	AnyColorPrcntBGPopnOL	TotalPrcntFeatOL	gNumNegBGSubFeat	gNonCtrlNumNegFeatBGSubSig	gSpatialDetrendRMSFit	gSpatialDetrendRMSFilteredMinusFit	gSpatialDetrendSurfaceArea	gSpatialDetrendVolume	gSpatialDetrendAveFit	gNonCtrlNumSatFeat	gNonCtrl99PrcntNetSig	gNonCtrl50PrcntNetSig	gNonCtrl1PrcntNetSig	gNonCtrlMedPrcntCVBGSubSig	gCtrleQCNumSatFeat	gCtrleQC99PrcntNetSig	gCtrleQC50PrcntNetSig	gCtrleQC1PrcntNetSig	geQCMedPrcntCVBGSubSig	geQCSig2BkgLow2	gNegCtrlNumInliers	gNegCtrlAveNetSig	gNegCtrlSDevNetSig	gNegCtrlAveBGSubSig	gNegCtrlSDevBGSubSig	gAveNumPixOLLo	gAveNumPixOLHi	gPixCVofHighSignalFeat	gNumHighSignalFeat	AddErrorEstimateGreen	TotalNumFeatures	ROIHeight	ROIWidth	CentroidDiffX	CentroidDiffY	NumFoundFeat	MaxNonUnifEdges	MaxSpotNotFoundEdges	gMultDetrendRMSFit	gMultDetrendSurfaceAverage	eQCLowSigName2	eQCOneColorLogLowSignal	eQCOneColorLogLowSignalError	eQCOneColorLogHighSignal	eQCOneColorLinFitLogLowConc	eQCOneColorLinFitLogLowSignal	eQCOneColorLinFitLogHighConc	eQCOneColorLinFitLogHighSignal	eQCOneColorLinFitSlope	eQCOneColorLinFitIntercept	eQCOneColorLinFitRSQ	eQCOneColorSpikeDetectionLimit	gNonCtrl50PrcntBGSubSig	gCtrleQC50PrcntBGSubSig	gMedPrcntCVProcSignal	geQCMedPrcntCVProcSignal	gOutlierFlagger_Auto_FeatB_Term	gOutlierFlagger_Auto_FeatC_Term	gOutlierFlagger_Auto_BgndB_Term	gOutlierFlagger_Auto_BgndC_Term	OutlierFlagger_FeatChiSq	OutlierFlagger_BgndChiSq	GriddingStatus	IsGoodGrid	NumGeneNonUnifOL	TotalNumberOfReplicatedGenes	gPercentileIntensityProcessedSignal	ExtractionStatus	QCMetricResults	gNonCtrlNumWellAboveBG	ImageDepth	AFHold	gPMTVolts	GlassThickness	gDDN	GridHasBeenOptimized	gNegCtrlSpread	Metric_IsGoodGrid	Metric_IsGoodGrid_IsInRange	Metric_AnyColorPrcntFeatNonUnifOL	Metric_AnyColorPrcntFeatNonUnifOL_IsInRange	Metric_gNegCtrlAveNetSig	Metric_gNegCtrlAveNetSig_IsInRange	Metric_gNegCtrlAveBGSubSig	Metric_gNegCtrlAveBGSubSig_IsInRange	Metric_gNegCtrlSDevBGSubSig	Metric_gNegCtrlSDevBGSubSig_IsInRange	Metric_gSpatialDetrendRMSFilteredMinusFit	Metric_gSpatialDetrendRMSFilteredMinusFit_IsInRange	Metric_gNonCntrlMedCVProcSignal	Metric_gNonCntrlMedCVProcSignal_IsInRange	Metric_gE1aMedCVProcSignal	Metric_gE1aMedCVProcSignal_IsInRange	Metric_absGE1E1aSlope	Metric_absGE1E1aSlope_IsInRange	Metric_DetectionLimit	Metric_DetectionLimit_IsInRange	Metric_gDDN	Metric_gDDN_IsInRange
DATA	7.54502	7.54502	1.83811	0	778083	1.38363	1.90333	0.726953	0	13.5974	21.1424	1.33474	15460	21.1424	1.33474	15460	2	53	0	143	7.54502	360.104	2464.71	15550	0.012818	0	0.339678	0.91649	0.00663702	1148	963	1.39901	1.59475	1.00233	3.59924	34.3783	0	6409.12	43.3338	23.1737	5.70262	0	59.6772	34.2704	24.6368	-1	1.9345	77	25.4794	1.69083	-1.29204	1.42809	0.236621	1.0141	0.0710805	265	1.59475	15603	4.34276	7.61918	0.994578	0.991954	15254	0	0.0487805	0.0231986	1.00044	(+)E1A_r60_3	0	0	0	0	0	0	0	0	0	0	-1	16.5244	7.23976	5.31971	-1	632.5	44.3589	61.5333	22.1667	1.945	2.29605	0	1	0	13762	50.3214	1	ExtractionEvaluate	10094	20 Bit	0	355	967.284	0	0	3.76089	1	1	0.012818	1	25.4794	1	-1.29204	1	1.42809	1	1.59475	1	5.31971	1	-1	0	0	0	-1	0	0	1
*
TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
DATA	1268	16	38	0	0	ASCRP3002505	ASCRP3002505	4517.28	2807.91	5.992935e+001	6.202537e+000	92	19	4.295534e+000	0	0	0	0	0	0	59.7772	1	1	48.8603	19
DATA	1269	16	39	0	0	ASCRP3005687	ASCRP3005687	4542.54	2807.79	4.580266e+001	4.850260e+000	79	21.5	4.259686e+000	0	0	0	0	0	0	45.776	1	1	47.2035	20.8333
DATA	1270	16	40	0	0	ASCRP3000211	ASCRP3000211	4567.65	2807.54	1.618394e+000	1.592631e+000	30	18	5.788443e+000	0	0	0	0	0	0	-1.502	0	0	45.1352	18.3846
DATA	1271	16	41	0	0	ASCRP3001664	ASCRP3001664	4593.65	2808.06	1.947452e+001	2.513857e+000	51	19.5	4.390124e+000	0	0	0	0	0	0	19.5373	1	1	47.5395	19.7813
DATA	1272	16	42	0	0	ASCRP3008075	ASCRP3008075	4618.5	2808	4.405395e+000	1.646834e+000	34.5	20	5.719016e+000	0	0	0	0	0	0	4.42742	1	0	54.1152	19.9167
DATA	1273	16	43	0	0	ASCRP3002446	ASCRP3002446	4644	2808	6.241283e+001	6.439165e+000	91	21	5.950496e+000	0	0	0	0	0	0	62.8342	1	1	50.1463	22.0571
DATA	1274	16	44	0	0	ASCRP3006995	ASCRP3006995	4669.5	2808	3.468543e+001	3.812045e+000	66	20	5.283622e+000	0	0	0	0	0	0	34.9778	1	1	48.5334	19.6667
DATA	1275	16	45	0	0	ASCRP3010541	ASCRP3010541	4695.14	2808.17	2.444377e+001	2.909983e+000	56	18	3.684945e+000	0	0	0	0	0	0	24.6887	1	1	45.4864	18.6897
DATA	1276	16	46	0	0	ASCRP3011590	ASCRP3011590	4719.24	2808.24	2.464872e+000	1.595868e+000	34.5	19	5.214901e+000	0	0	0	0	0	0	2.49306	1	0	48.2044	19.8378
DATA	1277	16	47	0	0	ASCRP3013102	ASCRP3013102	4745.8	2808.1	1.909189e+001	2.474635e+000	50	20	6.047709e+000	0	0	0	0	0	0	19.3384	1	1	46.8651	20.6857
DATA	1278	16	48	0	0	ASCRP3010121	ASCRP3010121	4771.24	2807.9	3.181959e+001	3.549265e+000	65	20	5.556187e+000	0	0	0	0	0	0	32.272	1	1	45.835	19.6061
DATA	1279	16	49	0	0	ASCRP3008480	ASCRP3008480	4796.95	2808.34	9.246169e+000	1.822539e+000	40	22	4.446877e+000	0	0	0	0	0	0	9.38844	1	1	48.2044	21.1333
DATA	1280	16	50	0	0	ASCRP3002152	ASCRP3002152	4821.91	2807.93	2.273011e+001	2.761900e+000	55	20	4.035693e+000	0	0	0	0	0	0	23.1043	1	1	46.8651	20.6279
DATA	1281	16	51	1028	1	(+)E1A_r60_n11	E1A_r60_n11	4847.1	2808.25	1.070178e+001	1.897988e+000	42	22	4.301163e+000	0	0	0	0	0	0	10.8878	1	1	47.5395	22
DATA	1282	16	52	0	0	ASCRP3005066	ASCRP3005066	4872.54	2808.13	1.560472e+001	2.210915e+000	49	19.5	5.656498e+000	0	0	0	0	0	0	15.8889	1	1	47.8731	20.9375
DATA	1283	16	53	0	0	ASCRP3001910	ASCRP3001910	4898	2808	1.590475e+000	1.565436e+000	32	18.5	6.336340e+000	0	0	0	0	0	0	0.301638	0	0	54.9904	19.7222
DATA	1284	16	54	0	0	ASCRP3003891	ASCRP3003891	4923.11	2808.02	2.288425e+001	2.772000e+000	55	22	5.635218e+000	0	0	0	0	0	0	23.3294	1	1	46.8651	21.4545
DATA	1285	16	55	0	0	ASCRP3005814	ASCRP3005814	4948.67	2807.86	1.637711e+001	2.264321e+000	48	20	2.991367e+000	0	0	0	0	0	0	16.7027	1	1	47.2035	19.5
DATA	1286	16	56	0	0	ASCRP3002548	ASCRP3002548	4974.5	2808	7.554386e+000	1.736229e+000	37.5	19	3.843647e+000	0	0	0	0	0	0	7.70652	1	0	54.1152	18.8824
DATA	1287	16	57	0	0	ASCRP3004238	ASCRP3004238	5000.52	2807.51	1.588316e+000	1.563031e+000	31.5	20	4.295417e+000	0	0	0	0	0	0	-1.4411	0	0	49.1849	19.5313
DATA	1288	16	58	0	0	ASCRP3011523	ASCRP3011523	5025.62	2808.26	5.161330e+000	1.646176e+000	36	22	4.185898e+000	0	0	0	0	0	0	5.2656	1	0	45.1352	21.6087
DATA	1289	16	59	0	0	ASCRP3002267	ASCRP3002267	5050.71	2807.88	2.802101e+001	3.208741e+000	58	21.5	5.199256e+000	0	0	0	0	0	0	28.5827	1	1	47.5395	22.5
DATA	1290	16	60	0	0	ASCRP3011808	ASCRP3011808	5076.15	2808.08	1.589256e+000	1.563956e+000	31	18	2.407254e+000	0	0	0	0	0	0	-0.760973	0	0	45.835	18.7778
DATA	1291	16	61	0	0	ASCRP3009360	ASCRP3009360	5101.66	2808.08	1.389986e+001	2.092946e+000	46	20	5.345714e+000	0	0	0	0	0	0	14.1666	1	1	48.8603	21.3571
DATA	1292	16	62	0	0	ASCRP3004798	ASCRP3004798	5126.91	2808.03	2.019797e+000	1.578693e+000	34	22	5.291968e+000	0	0	0	0	0	0	2.05725	1	0	46.8651	22.1724
DATA	1293	16	63	0	0	AS_circRNA_control209	AS_circRNA_control209	5151.88	2808.09	1.271244e+002	1.280865e+001	158	19	6.340389e+000	0	0	0	0	0	0	129.379	1	1	47.5395	19.7353
DATA	1294	16	64	0	0	ASCRP3001711	ASCRP3001711	5177.5	2808	1.593825e+000	1.568453e+000	31	20	4.768061e+000	0	0	0	0	0	0	-1.47673	0	0	54.1152	19.5882
DATA	1295	16	65	0	0	ASCRP3004849	ASCRP3004849	5202.61	2808.07	1.595583e+000	1.573022e+000	32.5	21	5.005663e+000	0	0	0	0	0	0	0.959385	0	0	53.8203	20.16
DATA	1296	16	66	0	0	ASCRP3010825	ASCRP3010825	5228.21	2807.87	2.887871e+002	2.892147e+001	326	20	6.297291e+000	0	0	0	0	0	0	292.934	1	1	46.8651	20.7692
DATA	1297	16	67	0	0	ASCRP3004767	ASCRP3004767	5253.52	2808.31	1.876156e+001	2.449254e+000	52	21	5.759544e+000	0	0	0	0	0	0	19.0035	1	1	46.5243	20.7879
DATA	1298	16	68	0	0	ASCRP3011187	ASCRP3011187	5279	2808	1.639083e+002	1.646651e+001	196	19	4.556694e+000	0	0	0	0	0	0	165.762	1	1	46.8651	19.425
DATA	1299	16	69	0	0	ASCRP3006283	ASCRP3006283	5304.41	2808.08	1.370994e+001	2.091644e+000	46	18	4.550002e+000	0	0	0	0	0	0	13.8408	1	1	48.2044	19.0571
DATA	1300	16	70	0	0	ASCRP3009807	ASCRP3009807	5329.75	2808.22	9.739024e+000	1.858305e+000	40.5	19	4.161265e+000	0	0	0	0	0	0	9.81342	1	1	45.1352	18.871
DATA	1301	16	71	0	0	AS_circRNA_control201	AS_circRNA_control201	5355.37	2808.01	1.243279e+002	1.253353e+001	157	21	4.891951e+000	0	0	0	0	0	0	125.021	1	1	47.2035	21.2581
DATA	1302	16	72	0	0	ASCRP3008176	ASCRP3008176	5380.68	2807.96	1.163400e+001	1.969676e+000	44	19.5	5.339185e+000	0	0	0	0	0	0	11.6733	1	1	48.5334	19.9
DATA	1303	16	73	0	0	ASCRP3000852	ASCRP3000852	5405.97	2807.78	9.918772e+000	1.876627e+000	41.5	17	4.160900e+000	0	0	0	0	0	0	9.92916	1	1	45.835	17.9487
DATA	1304	16	74	0	0	ASCRP3013408	ASCRP3013408	5431.41	2807.91	5.179236e+001	5.419879e+000	84.5	19	5.099577e+000	0	0	0	0	0	0	51.7174	1	1	49.1849	19.5455
DATA	1305	16	75	0	0	ASCRP3013485	ASCRP3013485	5456.85	2807.95	6.243712e+001	6.445775e+000	96	19	4.655022e+000	0	0	0	0	0	0	62.1827	1	1	46.8651	19.15
DATA	1306	16	76	0	0	ASCRP3005990	ASCRP3005990	5482.07	2807.81	8.569802e+001	8.718929e+000	118	20	4.472348e+000	0	0	0	0	0	0	85.1146	1	1	46.8651	20.5758
DATA	1307	16	77	0	0	ASCRP3000752	ASCRP3000752	5507.39	2808.34	3.332200e+000	1.644452e+000	35.5	19	4.766370e+000	0	0	0	0	0	0	3.29994	1	0	49.5074	19.5806
DATA	1308	16	78	0	0	ASCRP3001643	ASCRP3001643	5532.93	2807.99	1.425298e+002	1.434421e+001	176	22	5.857630e+000	0	0	0	0	0	0	140.72	1	1	46.8651	22.3871
DATA	1309	16	79	0	0	ASCRP3003699	ASCRP3003699	5558.48	2808.09	4.646764e+002	4.649588e+001	485	21.5	3.937117e+000	0	0	0	0	0	0	457.321	1	1	49.8279	21.1176
DATA	1310	16	80	0	0	ASCRP3003144	ASCRP3003144	5583.78	2807.66	5.726719e+000	1.723641e+000	37	20	5.439263e+000	0	0	0	0	0	0	5.6176	1	0	47.8731	19.4324
DATA	1311	16	81	0	0	AS_circRNA_control215	AS_circRNA_control215	5609.23	2808	3.741063e+001	4.081244e+000	70	20.5	4.970883e+000	0	0	0	0	0	0	36.5733	1	1	46.1809	20.75
DATA	1312	16	82	0	0	A_23_P11507	NM_015534	5634.03	2807.97	7.082308e+001	7.269004e+000	99	19	4.980530e+000	0	0	0	0	0	0	69.0008	1	1	44.0646	19.5961
DATA	1313	17	1	0	0	ASCRP3006112	ASCRP3006112	3563.91	2814.68	1.613635e+000	1.591889e+000	34	18	5.063028e+000	0	0	0	0	0	0	1.12425	0	0	42.2201	18.9102
DATA	1314	17	2	0	0	ASCRP3013364	ASCRP3013364	3589.99	2814.9	2.508959e+001	2.974241e+000	57.5	21.5	5.422474e+000	0	0	0	0	0	0	25.0502	1	1	46.8651	22.125
DATA	1315	17	3	0	0	ASCRP3002381	ASCRP3002381	3615.04	2814.96	8.972268e+000	1.839116e+000	41	22	5.408987e+000	0	0	0	0	0	0	8.91271	1	1	46.8651	22.0857
DATA	1316	17	4	0	0	ASCRP3004242	ASCRP3004242	3640.72	2814.86	2.022475e+002	2.028897e+001	238	21	5.975769e+000	0	0	0	0	0	0	199.962	1	1	48.5334	21.5789
DATA	1317	17	5	0	0	ASCRP3012838	ASCRP3012838	3665.99	2815.08	5.947853e+001	6.164451e+000	91	20	7.128138e+000	0	0	0	0	0	0	58.5614	1	1	46.8651	21.1034
DATA	1318	17	6	0	1	ETG05_66023	ETG05_66023	3691.63	2814.75	5.909884e+001	6.129434e+000	88	22	5.982348e+000	0	0	0	0	0	0	57.97	1	1	46.5243	22.2093
DATA	1319	17	7	0	0	ASCRP3011726	ASCRP3011726	3717.15	2814.92	7.746814e+001	7.916689e+000	110	21	6.331821e+000	0	0	0	0	0	0	75.7369	1	1	46.8651	20.6667
DATA	1320	17	8	0	0	ASCRP3008021	ASCRP3008021	3742.28	2814.91	6.538181e+001	6.739721e+000	94	21	4.579482e+000	0	0	0	0	0	0	63.7389	1	1	48.8603	20.7692
DATA	1321	17	9	0	0	ASCRP3008173	ASCRP3008173	3767.78	2814.99	3.939291e+001	4.267018e+000	70	20.5	5.659379e+000	0	0	0	0	0	0	38.3072	1	1	49.1849	20.1667
DATA	1322	17	10	0	0	ASCRP3012169	ASCRP3012169	3793.55	2814.53	3.020406e+000	1.670958e+000	34	21.5	5.315776e+000	0	0	0	0	0	0	2.93093	1	0	43.7019	20.5333
DATA	1323	17	11	0	0	ASCRP3001923	ASCRP3001923	3818.74	2815.29	6.559581e+000	1.772193e+000	37.5	20	4.572381e+000	0	0	0	0	0	0	6.35409	1	0	45.1352	19.36
DATA	1324	17	12	0	0	A_23_P87238	NM_006512	3844.05	2814.84	1.675294e+000	1.650155e+000	34	20	6.274950e+000	0	0	0	0	0	0	0.687339	0	0	45.4864	21
DATA	1325	17	13	0	0	ASCRP3006052	ASCRP3006052	3869.23	2815.23	3.677688e+001	4.031044e+000	67.5	19	4.345566e+000	0	0	0	0	0	0	35.5361	1	1	46.8651	20.1026
DATA	1326	17	14	0	0	ASCRP3012611	ASCRP3012611	3894.91	2815.07	1.176785e+001	2.028077e+000	43	24	6.585682e+000	0	0	0	0	0	0	11.3618	1	1	54.4085	24.3939
DATA	1327	17	15	0	0	ASCRP3006233	ASCRP3006233	3920.5	2815	1.705585e+001	2.374883e+000	48	19	4.275700e+000	0	0	0	0	0	0	16.4589	1	1	54.1152	18.8333
DATA	1328	17	16	0	0	ASCRP3004027	ASCRP3004027	3945.58	2815.43	2.910929e+001	3.347519e+000	61	21	4.389306e+000	0	0	0	0	0	0	28.0837	1	1	65	20.3684
DATA	1329	17	17	0	0	ASCRP3007828	ASCRP3007828	3970.84	2814.7	1.610647e+002	1.619106e+001	190	22	7.369252e+000	0	0	0	0	0	0	155.393	1	1	45.1352	22.6
DATA	1330	17	18	0	0	ASCRP3000822	ASCRP3000822	3996.4	2814.59	1.400465e+002	1.410182e+001	166	23	6.234357e+000	0	0	0	0	0	0	135.148	1	1	47.2035	22.2647
DATA	1331	17	19	66	-1	(-)3xSLv1	NegativeControl	4021.63	2815.4	1.678529e+000	1.651808e+000	29	20	5.517713e+000	0	0	0	0	0	0	-1.26051	0	0	57.8122	20.6129
DATA	1332	17	20	0	0	ASCRP3003125	ASCRP3003125	4047.07	2815.01	4.836421e+001	5.110361e+000	76.5	21	7.791642e+000	0	0	0	0	0	0	46.7249	1	1	46.8651	23
DATA	1333	17	21	0	0	ASCRP3007544	ASCRP3007544	4071.95	2816.09	4.201250e+000	1.702018e+000	37	21.5	6.719493e+000	0	0	0	0	0	0	4.06217	1	0	46.8651	21.8611
DATA	1334	17	22	0	0	ASCRP3003514	ASCRP3003514	4097.87	2814.62	3.943004e+000	1.694128e+000	37	21	5.372371e+000	0	0	0	0	0	0	3.81652	1	0	44.7812	21.9355
DATA	1335	17	23	0	0	ASCRP3012668	ASCRP3012668	4123.21	2815.25	5.185145e+000	1.725431e+000	37.5	18	4.917090e+000	0	0	0	0	0	0	5.02468	1	0	46.1809	18.2222
DATA	1336	17	24	0	0	ASCRP3005171	ASCRP3005171	4149.57	2815.37	3.192892e+000	1.674147e+000	35	20	6.460717e+000	0	0	0	0	0	0	3.09834	1	0	40.6843	19.7907
DATA	1337	17	25	0	0	ASCRP3001006	ASCRP3001006	4173.99	2815.58	1.224571e+001	2.047652e+000	43	21	5.443947e+000	0	0	0	0	0	0	11.8996	1	1	49.1849	21.6452
DATA	1338	17	26	0	0	ASCRP3006044	ASCRP3006044	4199.71	2814.57	8.279591e+001	8.440161e+000	114	18.5	5.448387e+000	0	0	0	0	0	0	80.5851	1	1	46.1809	19.0278
DATA	1339	17	27	0	0	ASCRP3004624	ASCRP3004624	4224.51	2815.08	3.072013e+000	1.664443e+000	35	19	6.012807e+000	0	0	0	0	0	0	2.99483	1	0	47.8731	19.9231
DATA	1340	17	28	0	0	ASCRP3000538	ASCRP3000538	4250.37	2814.69	1.892312e+001	2.499450e+000	48.5	18.5	6.275665e+000	0	0	0	0	0	0	18.4809	1	1	46.1809	20.475
DATA	1341	17	29	0	0	ASCRP3000732	ASCRP3000732	4276.46	2815.01	1.227921e+001	2.040636e+000	42	19	4.817110e+000	0	0	0	0	0	0	12.0148	1	1	48.5334	19.2727
DATA	1342	17	30	0	0	ASCRP3002411	ASCRP3002411	4301.22	2814.86	2.428135e+001	2.922741e+000	55	23	6.896969e+000	0	0	0	0	0	0	23.8025	1	1	47.8731	21.5455
DATA	1343	17	31	0	0	ASCRP3012525	ASCRP3012525	4326.62	2815.34	1.039778e+002	1.052379e+001	131	19	4.974564e+000	0	0	0	0	0	0	102.125	1	1	49.1849	18.8718
DATA	1344	17	32	0	0	ASCRP3011152	ASCRP3011152	4351.88	2815.01	6.487288e+000	1.745491e+000	38	20	5.938785e+000	0	0	0	0	0	0	6.38436	1	0	46.8651	21.9412
DATA	1345	17	33	0	0	ASCRP3006814	ASCRP3006814	4377.5	2815.35	6.360588e+003	6.360608e+002	6158.5	19	6.330848e+000	0	0	0	0	0	0	6272.36	1	1	57.5363	20.7188
DATA	1346	17	34	0	0	ASCRP3004518	ASCRP3004518	4402.49	2814.88	1.998798e+001	2.569037e+000	51	20.5	2.783701e+000	0	0	0	0	0	0	19.7505	1	1	47.5395	20.8438
DATA	1347	17	35	0	0	ASCRP3003816	ASCRP3003816	4428.34	2815.27	1.293056e+001	2.065433e+000	43	20.5	4.634310e+000	0	0	0	0	0	0	12.8033	1	1	44.4243	21.0882
DATA	1348	17	36	0	0	ASCRP3005966	ASCRP3005966	4453.88	2814.9	1.633281e+000	1.607945e+000	33	18	6.515763e+000	0	0	0	0	0	0	0.458842	0	0	46.8651	19.4
DATA	1349	17	37	0	0	ASCRP3003102	ASCRP3003102	4478.87	2815.2	5.890743e+000	1.708841e+000	37.5	21	5.131601e+000	0	0	0	0	0	0	5.85641	1	0	48.5334	20
DATA	1350	17	38	0	0	ASCRP3000462	ASCRP3000462	4504.22	2814.75	1.032766e+001	1.905095e+000	43	19.5	5.561877e+000	0	0	0	0	0	0	10.2882	1	1	47.8731	20.0313
DATA	1351	17	39	0	0	ASCRP3012541	ASCRP3012541	4529.58	2815.43	1.623614e+000	1.597767e+000	32.5	21	4.889510e+000	0	0	0	0	0	0	-0.0793318	0	0	57.5363	20.8235
DATA	1352	17	40	0	0	ASCRP3009838	ASCRP3009838	4555.13	2814.76	6.575610e+001	6.766201e+000	93	19	5.328608e+000	0	0	0	0	0	0	65.7612	1	1	46.5243	18.9744
DATA	1353	17	41	0	0	ASCRP3006542	ASCRP3006542	4581.12	2815.22	1.617345e+000	1.591598e+000	32	19	5.437660e+000	0	0	0	0	0	0	-0.497292	0	0	47.8731	19.1026
DATA	1354	17	42	0	0	ASCRP3005674	ASCRP3005674	4605.89	2814.73	1.222487e+003	1.222590e+002	1238	21	5.560421e+000	0	0	0	0	0	0	1227.11	1	1	45.835	20.4194
DATA	1355	17	43	0	0	ASCRP3002196	ASCRP3002196	4631.5	2815.53	1.611652e+000	1.587215e+000	32	21	5.521083e+000	0	0	0	0	0	0	0.625474	0	0	50.4627	20.4
DATA	1356	17	44	0	0	ASCRP3009049	ASCRP3009049	4656.89	2814.93	5.859005e+001	6.069163e+000	90	19	5.547259e+000	0	0	0	0	0	0	59.0142	1	1	46.8651	19.8148
DATA	1357	17	45	0	0	ASCRP3001817	ASCRP3001817	4682.38	2815.36	1.378532e+001	2.097435e+000	44	20	4.818632e+000	0	0	0	0	0	0	13.9071	1	1	49.1849	20.1724
DATA	1358	17	46	0	0	ASCRP3006079	ASCRP3006079	4707.74	2814.84	4.796442e+000	1.649627e+000	36.5	19.5	4.586038e+000	0	0	0	0	0	0	4.84626	1	0	44.7812	19.9286
DATA	1359	17	47	0	0	ASCRP3003443	ASCRP3003443	4733	2815.46	4.778363e+000	1.647031e+000	36	19	4.334450e+000	0	0	0	0	0	0	4.83462	1	0	55.8519	18.5714
DATA	1360	17	48	0	0	ASCRP3003803	ASCRP3003803	4758.46	2814.9	2.375041e+001	2.849296e+000	54	21	5.704676e+000	0	0	0	0	0	0	24.0626	1	1	47.8731	20.28
DATA	1361	17	49	0	0	ASCRP3006893	ASCRP3006893	4783.88	2815.46	5.158265e+001	5.392546e+000	84	21.5	5.312086e+000	0	0	0	0	0	0	52.322	1	1	49.8279	20.6944
DATA	1362	17	50	0	0	ASCRP3000740	ASCRP3000740	4808.95	2814.89	6.394245e+001	6.584277e+000	94	19	4.283784e+000	0	0	0	0	0	0	64.9317	1	1	51.4001	19.6875
DATA	1363	17	51	0	0	ASCRP3007945	ASCRP3007945	4834.96	2815.31	3.481937e+000	1.607095e+000	34.5	20.5	4.673918e+000	0	0	0	0	0	0	3.53926	1	0	48.8603	20.725
DATA	1364	17	52	0	0	ASCRP3010598	ASCRP3010598	4859.93	2814.66	1.452798e+001	2.137235e+000	47	18.5	5.600169e+000	0	0	0	0	0	0	14.7803	1	1	48.2044	19.8438
DATA	1365	17	53	0	0	ASCRP3011824	ASCRP3011824	4885.39	2815.55	1.591818e+000	1.567216e+000	31	20	6.000410e+000	0	0	0	0	0	0	0.489724	0	0	49.8279	21.1724
DATA	1366	17	54	0	0	ASCRP3001198	ASCRP3001198	4910.78	2814.92	1.590793e+000	1.566355e+000	33	19.5	5.369751e+000	0	0	0	0	0	0	0.536591	0	0	45.835	18.8824
DATA	1367	17	55	0	0	ASCRP3004317	ASCRP3004317	4936.17	2815.27	1.600535e+002	1.608166e+001	192	21.5	5.823629e+000	0	0	0	0	0	0	163.119	1	1	49.5074	21.3684
